exec,run,node_kind,access_pattern,spinloop_iterations,throughput,seconds-time-elapsed,spinloop_duration,cache-misses,L1-dcache-load-misses
membench,2,dram,rnd_prefetch,15000,31592.482422,40.747131785,0.003889,13036280,81878365
membench,2,pmem,seq,15000,42409.000000,42.078655500,0.003888,13021843,81790379
membench,2,pmem,pgn,15000,2116.861328,46.574965927,0.003888,13561610,82629066
membench,2,pmem,rnd,15000,2101.259277,46.596803546,0.003888,12935542,82037738
membench,2,pmem,seq_prefetch,15000,39127.457031,42.103050427,0.003888,13221529,81801613
membench,2,pmem,pgn_prefetch,15000,45562.859375,42.067385754,0.003888,13461273,82534338
membench,2,pmem,rnd_prefetch,15000,31523.068359,42.154218930,0.003888,12819811,81865261
membench,2,dram,seq,20000,38084.648438,53.557408603,0.005175,13381606,82475233
membench,2,dram,pgn,20000,9693.577148,54.326002583,0.005175,13879158,83111770
membench,2,dram,rnd,20000,9525.460938,54.347571227,0.005175,13207672,82450679
membench,2,dram,seq_prefetch,20000,35745.433594,53.579126216,0.005175,13602955,82542219
membench,2,dram,pgn_prefetch,20000,40972.523438,53.542400676,0.005176,13746794,83084904
membench,2,dram,rnd_prefetch,20000,28856.781250,53.642747360,0.005175,13145921,82487294
membench,2,pmem,seq,20000,38056.097656,54.969367950,0.005174,13026160,82339791
membench,2,pmem,pgn,20000,2106.114014,59.461864291,0.005175,13573664,83109991
membench,2,pmem,rnd,20000,2088.751221,59.491640658,0.005175,12940819,82462331
membench,2,pmem,seq_prefetch,20000,35705.105469,54.992446690,0.005174,13160474,82311113
membench,2,pmem,pgn_prefetch,20000,40474.523438,54.955272692,0.005174,13467113,82994764
membench,2,pmem,rnd_prefetch,20000,28691.031250,55.044897907,0.005174,12827306,82358101
membench_base,3,dram,,,,0.000557032,,454,9849
membench_data_init,3,dram,,,,0.961596083,,2172500,51157485
membench_pregen_init,3,dram,,,,1.570191974,,2971910,70201635
membench_base,3,pmem,,,,0.000617600,,591,9598
membench_data_init,3,pmem,,,,1.990679734,,2173906,51206155
membench_pregen_init,3,pmem,,,,2.986784075,,2963206,70211205
membench,3,dram,seq,0,42230.621094,1.940728995,0.000016,12994508,80226701
membench,3,dram,pgn,0,9935.903320,2.709843430,0.000016,13567478,80888007
membench,3,dram,rnd,0,9592.178711,2.743954558,0.000016,12951939,80269372
membench,3,dram,seq_prefetch,0,38703.132812,1.960748502,0.000016,13050661,80223190
membench,3,dram,pgn_prefetch,0,20535.693359,2.192038074,0.000016,13437719,80830317
membench,3,dram,rnd_prefetch,0,17933.648438,2.257950053,0.000016,12795551,80255773
membench,3,pmem,seq,0,22858.867188,3.555215881,0.000016,12993886,80291866
membench,3,pmem,pgn,0,1975.563354,8.188799348,0.000016,13564006,81119275
membench,3,pmem,rnd,0,1964.849487,8.201832476,0.000016,12930694,80479500
membench,3,pmem,seq_prefetch,0,20391.808594,3.619306452,0.000016,13021984,80234025
membench,3,pmem,pgn_prefetch,0,3601.445312,5.896627129,0.000016,13433902,81037263
membench,3,pmem,rnd_prefetch,0,3531.795654,5.947288639,0.000016,12796064,80411550
membench,3,dram,seq,500,42924.167969,3.238817602,0.000146,13016617,80291838
membench,3,dram,pgn,500,9898.363281,4.017227510,0.000146,13568767,80888794
membench,3,dram,rnd,500,9557.315430,4.053588670,0.000147,12953097,80315797
membench,3,dram,seq_prefetch,500,39852.070312,3.258029564,0.000146,13031103,80282943
membench,3,dram,pgn_prefetch,500,38657.953125,3.265558905,0.000146,13458082,80894298
membench,3,dram,rnd_prefetch,500,28036.964844,3.367673138,0.000147,12799218,80253862
membench,3,pmem,seq,500,40791.519531,4.667554490,0.000146,12987130,80333784
membench,3,pmem,pgn,500,1970.896973,9.503573928,0.000146,13561491,81173733
membench,3,pmem,rnd,500,1960.906128,9.525391691,0.000147,12926829,80475957
membench,3,pmem,seq_prefetch,500,31823.417969,4.747187372,0.000146,13113988,80278335
membench,3,pmem,pgn_prefetch,500,4739.430664,6.537275962,0.000146,13425925,81069932
membench,3,pmem,rnd_prefetch,500,4622.785156,6.589971150,0.000147,12799215,80438053
membench,3,dram,seq,1000,43040.742188,4.525288611,0.000275,13015098,80345906
membench,3,dram,pgn,1000,9847.938477,5.308865968,0.000275,13594602,81003825
membench,3,dram,rnd,1000,9518.243164,5.346473341,0.000275,12974587,80388372
membench,3,dram,seq_prefetch,1000,39977.613281,4.545788511,0.000275,13059118,80342024
membench,3,dram,pgn_prefetch,1000,43615.746094,4.522953618,0.000275,13451373,80998637
membench,3,dram,rnd_prefetch,1000,30555.343750,4.622067470,0.000275,12839187,80309684
membench,3,pmem,seq,1000,42514.476562,5.944201601,0.000275,12982695,80384543
membench,3,pmem,pgn,1000,1999.602783,10.720126161,0.000275,13558642,81210957
membench,3,pmem,rnd,1000,1986.531006,10.745018537,0.000275,12930656,80579433
membench,3,pmem,seq_prefetch,1000,36704.789062,5.990262255,0.000275,13032703,80329151
membench,3,pmem,pgn_prefetch,1000,7126.705078,7.117979790,0.000275,13428714,81088956
membench,3,pmem,rnd_prefetch,1000,6841.995117,7.172552320,0.000275,12789014,80462649
membench,3,dram,seq,1500,43050.933594,5.812939672,0.000403,13022485,80339129
membench,3,dram,pgn,1500,9899.264648,6.590253999,0.000404,13593208,81062092
membench,3,dram,rnd,1500,9533.896484,6.631687170,0.000404,12980804,80441796
membench,3,dram,seq_prefetch,1500,40008.320312,5.826966983,0.000404,13063492,80391316
membench,3,dram,pgn_prefetch,1500,46574.234375,5.795725668,0.000404,13465739,81082213
membench,3,dram,rnd_prefetch,1500,31624.751953,5.900710120,0.000404,12837808,80513956
membench,3,pmem,seq,1500,42942.230469,7.228750929,0.000403,12994264,80435715
membench,3,pmem,pgn,1500,2032.501343,11.929607531,0.000404,13561806,81268741
membench,3,pmem,rnd,1500,2016.541748,11.954962214,0.000404,12926655,80570685
membench,3,pmem,seq_prefetch,1500,39664.753906,7.254665075,0.000404,13035783,80435310
membench,3,pmem,pgn_prefetch,1500,13039.968750,7.777340963,0.000404,13432936,81125972
membench,3,pmem,rnd_prefetch,1500,12072.016602,7.828163952,0.000404,12814776,80441256
membench,3,dram,seq,2000,43081.164062,7.099780461,0.000532,13050658,80415999
membench,3,dram,pgn,2000,9840.311523,7.882897205,0.000532,13591360,81067569
membench,3,dram,rnd,2000,9516.350586,7.919181086,0.000532,12969327,80479724
membench,3,dram,seq_prefetch,2000,39996.800781,7.118169628,0.000532,13087249,80462162
membench,3,dram,pgn_prefetch,2000,46660.722656,7.082134623,0.000532,13463777,81098915
membench,3,dram,rnd_prefetch,2000,31701.449219,7.183628399,0.000532,12836191,80430582
membench,3,pmem,seq,2000,42909.246094,8.518042174,0.000532,12993253,80423788
membench,3,pmem,pgn,2000,2045.640381,13.179507227,0.000532,13567851,81324454
membench,3,pmem,rnd,2000,2027.606323,13.223107876,0.000533,12933798,80697439
membench,3,pmem,seq_prefetch,2000,39650.757812,8.544356306,0.000532,13037091,80434088
membench,3,pmem,pgn_prefetch,2000,21113.794922,8.759696903,0.000532,13431697,81151293
membench,3,pmem,rnd_prefetch,2000,17641.474609,8.848059340,0.000532,12800073,80531379
membench,3,dram,seq,2500,42967.140625,8.387401143,0.000661,13043271,80508973
membench,3,dram,pgn,2500,9919.375000,9.160139257,0.000661,13614964,81117335
membench,3,dram,rnd,2500,9588.802734,9.198315700,0.000661,12975991,80483328
membench,3,dram,seq_prefetch,2500,39919.679688,8.405773157,0.000661,13220369,80460816
membench,3,dram,pgn_prefetch,2500,46642.878906,8.365210332,0.000661,13487268,81170977
membench,3,dram,rnd_prefetch,2500,31724.480469,8.466901916,0.000661,12847197,80534102
membench,3,pmem,seq,2500,42943.890625,9.801717988,0.000661,12995956,80538624
membench,3,pmem,pgn,2500,2061.307373,14.429845345,0.000661,13565420,81368927
membench,3,pmem,rnd,2500,2045.229492,14.456437867,0.000661,12930741,80753164
membench,3,pmem,seq_prefetch,2500,39709.800781,9.829745339,0.000661,13031615,80485663
membench,3,pmem,pgn_prefetch,2500,24678.867188,9.976027982,0.000661,13434413,81209821
membench,3,pmem,rnd_prefetch,2500,19996.400391,10.071035272,0.000661,12799009,80525328
membench,3,dram,seq,3000,42955.878906,9.672625446,0.000789,13041249,80502641
membench,3,dram,pgn,3000,9907.248047,10.451287329,0.000790,13613881,81275704
membench,3,dram,rnd,3000,9576.846680,10.490003604,0.000790,12992285,80671466
membench,3,dram,seq_prefetch,3000,39965.468750,9.687113653,0.000790,13193241,80558185
membench,3,dram,pgn_prefetch,3000,46716.527344,9.655322438,0.000790,13478828,81222352
membench,3,dram,rnd_prefetch,3000,31713.916016,9.760537171,0.000790,12868825,80695304
membench,3,pmem,seq,3000,42940.386719,11.089338858,0.000789,13005849,80595407
membench,3,pmem,pgn,3000,2072.181152,15.689049844,0.000789,13559459,81360847
membench,3,pmem,rnd,3000,2057.416504,15.714400255,0.000790,12932525,80723879
membench,3,pmem,seq_prefetch,3000,39843.179688,11.114510466,0.000790,13043981,80594550
membench,3,pmem,pgn_prefetch,3000,30534.351562,11.182928840,0.000789,13437550,81252233
membench,3,pmem,rnd_prefetch,3000,23492.542969,11.284842261,0.000790,12798137,80580575
membench,3,dram,seq,3500,43056.492188,10.960465622,0.000918,13072432,80627334
membench,3,dram,pgn,3500,9916.306641,11.736079615,0.000918,13623065,81375789
membench,3,dram,rnd,3500,9590.136719,11.770991343,0.000918,13003469,80670280
membench,3,dram,seq_prefetch,3500,40015.527344,10.977041076,0.000918,13114949,80626780
membench,3,dram,pgn_prefetch,3500,46648.320312,10.934213612,0.000918,13502220,81286264
membench,3,dram,rnd_prefetch,3500,31715.324219,11.045158207,0.000918,12865352,80661119
membench,3,pmem,seq,3500,42924.902344,12.375651328,0.000918,13002205,80634979
membench,3,pmem,pgn,3500,2086.066895,16.944276380,0.000918,13566428,81471158
membench,3,pmem,rnd,3500,2070.631836,16.967318216,0.000919,12926702,80823489
membench,3,pmem,seq_prefetch,3500,39855.246094,12.400239659,0.000918,13214815,80647555
membench,3,pmem,pgn_prefetch,3500,36662.402344,12.419341113,0.000918,13441841,81245227
membench,3,pmem,rnd_prefetch,3500,26937.914062,12.512632581,0.000918,12808161,80615034
membench,3,dram,seq,4000,43166.523438,12.245791304,0.001047,13076721,80672761
membench,3,dram,pgn,4000,9898.951172,13.021114879,0.001047,13631066,81340320
membench,3,dram,rnd,4000,9529.155273,13.065478053,0.001047,13002010,80670356
membench,3,dram,seq_prefetch,4000,39998.558594,12.266932188,0.001047,13123886,80684476
membench,3,dram,pgn_prefetch,4000,46581.394531,12.227461659,0.001047,13512557,81349753
membench,3,dram,rnd_prefetch,4000,31700.244141,12.329824944,0.001047,12877187,80658374
membench,3,pmem,seq,4000,42901.515625,13.660412599,0.001047,13011852,80703973
membench,3,pmem,pgn,4000,2095.300537,18.209677469,0.001047,13562242,81527938
membench,3,pmem,rnd,4000,2079.555908,18.242387926,0.001047,12944126,80888127
membench,3,pmem,seq_prefetch,4000,39945.035156,13.686664505,0.001047,13030672,80637296
membench,3,pmem,pgn_prefetch,4000,43051.488281,13.663256523,0.001047,13439790,81294000
membench,3,pmem,rnd_prefetch,4000,29975.031250,13.759510159,0.001047,12801236,80735464
membench,3,dram,seq,4500,42945.363281,13.545391484,0.001177,13082759,80742136
membench,3,dram,pgn,4500,9877.089844,14.325365700,0.001177,13631440,81408707
membench,3,dram,rnd,4500,9528.892578,14.364296866,0.001177,13010242,80755722
membench,3,dram,seq_prefetch,4500,39810.500000,13.559857133,0.001177,13183310,80864267
membench,3,dram,pgn_prefetch,4500,46633.523438,13.525350535,0.001177,13515170,81336042
membench,3,dram,rnd_prefetch,4500,31638.361328,13.629752702,0.001177,12879597,80766085
membench,3,pmem,seq,4500,42961.785156,14.959385724,0.001177,12997649,80745123
membench,3,pmem,pgn,4500,2106.293701,19.482376165,0.001177,13558049,81575678
membench,3,pmem,rnd,4500,2089.492432,19.505867199,0.001177,12928774,80885945
membench,3,pmem,seq_prefetch,4500,39874.000000,14.984793325,0.001177,13040108,80688015
membench,3,pmem,pgn_prefetch,4500,45904.832031,14.949401962,0.001177,13446808,81412505
membench,3,pmem,rnd_prefetch,4500,31299.589844,15.042728898,0.001176,12802660,80787119
membench,3,dram,seq,5000,42895.808594,14.847116210,0.001307,13114763,80793492
membench,3,dram,pgn,5000,9918.666992,15.625591352,0.001307,13639468,81471988
membench,3,dram,rnd,5000,9528.746094,15.655207851,0.001307,13016839,80772816
membench,3,dram,seq_prefetch,5000,39919.042969,14.865357621,0.001307,13146549,80730076
membench,3,dram,pgn_prefetch,5000,46606.140625,14.829682609,0.001307,13533631,81461451
membench,3,dram,rnd_prefetch,5000,31585.796875,14.931369426,0.001307,12874721,80753190
membench,3,pmem,seq,5000,42787.523438,16.260370961,0.001307,12995097,80789914
membench,3,pmem,pgn,5000,2109.845703,20.772885644,0.001307,13564602,81625424
membench,3,pmem,rnd,5000,2095.253662,20.795318270,0.001307,12932199,80996553
membench,3,pmem,seq_prefetch,5000,39829.527344,16.293945698,0.001307,13057773,80744293
membench,3,pmem,pgn_prefetch,5000,46355.742188,16.247468087,0.001307,13440057,81470199
membench,3,pmem,rnd_prefetch,5000,31514.822266,16.343441354,0.001307,12798373,80828426
membench,3,dram,seq,10000,42578.558594,27.801588029,0.002602,13192318,81357131
membench,3,dram,pgn,10000,9942.117188,28.566749336,0.002602,13711090,82045164
membench,3,dram,rnd,10000,9595.078125,28.611296576,0.002603,13096659,81449831
membench,3,dram,seq_prefetch,10000,37224.535156,27.835843913,0.002602,13292043,81331069
membench,3,dram,pgn_prefetch,10000,46249.832031,27.784435855,0.002602,13601894,81971421
membench,3,dram,rnd_prefetch,10000,31554.900391,27.883010874,0.002602,12963170,81390256
membench,3,pmem,seq,10000,41606.335938,29.220359943,0.002602,13012806,81301470
membench,3,pmem,pgn,10000,2112.907471,33.721367820,0.002602,13568152,82126756
membench,3,pmem,rnd,10000,2098.291016,33.738152218,0.002602,12926684,81518358
membench,3,pmem,seq_prefetch,10000,39078.222656,29.247258545,0.002602,13210879,81262306
membench,3,pmem,pgn_prefetch,10000,45287.597656,29.206853114,0.002602,13444381,81959297
membench,3,pmem,rnd_prefetch,10000,31542.656250,29.293017967,0.002602,12808882,81302107
membench,3,dram,seq,15000,42440.136719,40.667282063,0.003889,13293366,81882390
membench,3,dram,pgn,15000,9873.558594,41.446239499,0.003889,13776483,82636600
membench,3,dram,rnd,15000,9572.006836,41.477880416,0.003889,13145765,81960113
membench,3,dram,seq_prefetch,15000,39574.339844,40.682560754,0.003889,13342495,81920804
membench,3,dram,pgn_prefetch,15000,46321.601562,40.648688241,0.003889,13678708,82575866
membench,3,dram,rnd_prefetch,15000,31623.152344,40.748452764,0.003889,13036077,81908469
membench,3,pmem,seq,15000,42196.226562,42.076679939,0.003888,13016148,81827138
membench,3,pmem,pgn,15000,2116.501709,46.574242358,0.003888,13565266,82668803
membench,3,pmem,rnd,15000,2100.135254,46.594279820,0.003888,12932471,82002040
membench,3,pmem,seq_prefetch,15000,39306.011719,42.104875036,0.003888,13104283,81846338
membench,3,pmem,pgn_prefetch,15000,45866.929688,42.059709814,0.003888,13453895,82520817
membench,3,pmem,rnd_prefetch,15000,31556.492188,42.154373648,0.003888,12817594,81886755
membench,3,dram,seq,20000,37770.769531,53.595973367,0.005178,13383348,82522560
membench,3,dram,pgn,20000,9695.417969,54.329880666,0.005175,13824318,83092552
membench,3,dram,rnd,20000,9359.754883,54.366042701,0.005175,13215509,82400297
membench,3,dram,seq_prefetch,20000,35746.203125,53.575813554,0.005175,13505537,82498781
membench,3,dram,pgn_prefetch,20000,40484.847656,53.542148466,0.005175,13753720,83086621
membench,3,dram,rnd_prefetch,20000,29015.701172,53.641486487,0.005175,13104712,82392478
membench,3,pmem,seq,20000,37939.148438,54.970879335,0.005174,13023681,82311368
membench,3,pmem,pgn,20000,2105.608398,59.461217994,0.005174,13574421,83120938
membench,3,pmem,rnd,20000,2090.886230,59.482406858,0.005174,12925065,82382691
membench,3,pmem,seq_prefetch,20000,35382.449219,54.997646939,0.005175,13210423,82359751
membench,3,pmem,pgn_prefetch,20000,40516.832031,54.959352924,0.005175,13464017,82950118
membench,3,pmem,rnd_prefetch,20000,28760.837891,55.047832161,0.005174,12836014,82339608
