exec,run,node_kind,access_pattern,spinloop_iterations,throughput,seconds-time-elapsed,spinloop_duration,cache-misses,L1-dcache-load-misses,L1-dcache-loads,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,l1d_pend_miss.pending,l1d_pend_miss.pending_cycles,l1d.replacement,l1d_pend_miss.fb_full,sw_prefetch_access.nta,sw_prefetch_access.prefetchw,sw_prefetch_access.t0,sw_prefetch_access.t1_t2,branch-misses,branches,context-switches,cpu-cycles,instructions,mem_load_retired.l3_miss,mem_load_l3_miss_retired.local_dram,mem_load_retired.local_pmm
membench,1,dram,rnd_prefetch,4500,0.000000,1.537627825,0.000000,2583471,70265803,2007710543,131817,272225,2020444,2793029,62833800,17595650,68709950,144820876,0,5102,7404,0,23519,1406009682,2,5969358573,11414665532,138630,129584,0
membench,1,pmem,seq,4500,0.000000,1.766793349,0.000000,2613673,70248164,2024620581,931683,1080767,16485,2819538,67671796,18546833,70383940,152560961,0,1423,0,0,30405,1425506343,1,6856612508,11504685326,131408,130247,4
membench,1,pmem,pgn,4500,0.000000,1.778049791,0.000000,2677394,69027263,2022335211,314791,996991,15295,2879855,66114811,18494140,70541691,145478809,0,1421,0,0,35179,1417778587,2,6894354034,11460095125,137054,134274,8
membench,1,pmem,rnd,4500,0.000000,1.777308087,0.000000,2662925,69390401,2022272647,139891,1008314,24258,2848612,69548450,19587950,70352692,146758003,0,1410,0,0,30671,1418563768,2,6899615484,11458558059,137002,132578,4
membench,1,pmem,seq_prefetch,4500,0.000000,1.769850715,0.000000,2664484,69970431,2023770934,845635,1002259,15081,2865701,66676749,17978276,70387105,148756553,0,1426,0,0,29793,1421354911,3,6869672695,11509140723,133609,131175,4
membench,1,pmem,pgn_prefetch,4500,0.000000,1.780829767,0.000000,2681583,69091944,2027322094,143400,292714,23178,2834099,390763774,77484232,70720680,145748068,0,1435,0,0,19851,1410648795,3,6912708974,11463427400,133114,130246,4
membench,1,pmem,rnd_prefetch,4500,0.000000,1.767581414,0.000000,2649459,71180989,2015627275,847211,1006939,14928,2893261,66672744,18487753,70609026,147233679,0,3738,0,0,25996,1420871007,4,6861060908,11508047078,131622,133280,4
membench,1,dram,seq,5000,0.000000,1.546128973,0.000000,2623056,69326069,2020564203,143957,275124,1953537,2683107,68157733,19313971,69919823,151556840,0,4166,7250,0,40117,1408796164,10,6001554985,11421489896,141134,139796,0
membench,1,dram,pgn,5000,0.000000,1.538273011,0.000000,2604379,69896931,2009272980,131473,263778,2004634,2836211,64370365,17468499,69400366,141223063,0,3631,4980,0,24567,1414791000,2,5967039472,11453291440,134350,132249,0
membench,1,dram,rnd,5000,0.000000,1.536800284,0.000000,2574898,67855966,2015776157,144898,281340,1843715,2675272,67010108,18187298,70707355,146880732,0,2735,7752,0,24008,1416876263,4,5964804124,11469143676,140617,139348,0
membench,1,dram,seq_prefetch,5000,0.000000,1.543450853,0.000000,2570251,69509730,2016053106,141633,273848,1895580,2697212,65639932,17867611,69891051,149637591,0,4155,7337,0,17050,1410137906,0,5992947315,11411341227,132954,135545,0
membench,1,dram,pgn_prefetch,5000,0.000000,1.537363753,0.000000,2589692,69254926,2013377736,144402,271837,1895766,2730639,67148676,18237179,70550747,143284386,0,3984,5319,0,27265,1419322920,2,5961812957,11473051862,139642,137823,0
membench,1,dram,rnd_prefetch,5000,0.000000,1.543681893,0.000000,2577350,69299855,2018350168,141946,273769,1916410,2704701,64713194,17735124,69843591,149416641,0,3402,7344,0,18914,1409667575,1,5991580303,11414200960,136235,136223,0
membench,1,pmem,seq,5000,0.000000,1.771201586,0.000000,2664670,69264843,2023454612,922441,1076426,15258,3031323,66981552,18418838,70511478,147549188,0,1394,0,0,28841,1420696925,3,6875449578,11501055944,131723,132312,8
membench,1,pmem,pgn,5000,0.000000,1.776037040,0.000000,2695345,69014848,2021681032,859582,1013307,15213,2874572,66844208,18242659,70942991,144399734,0,1414,0,0,31546,1422890179,1,6894374014,11500273646,134137,130186,0
membench,1,pmem,rnd,5000,0.000000,1.767070525,0.000000,2627868,70993360,2017184706,922582,1076907,16070,2825976,68825241,18995240,70633938,151868772,0,2914,0,0,40913,1422690363,2,6858540327,11496482693,132848,132390,8
membench,1,pmem,seq_prefetch,5000,0.000000,1.774068468,0.000000,2674998,69348224,2024723433,892925,1048687,16565,2838155,64982120,18397320,70499491,146673930,0,1429,0,0,30207,1415737272,2,6885515507,11484841327,134586,131426,8
membench,1,pmem,pgn_prefetch,5000,0.000000,1.767620798,0.000000,2648914,69774831,2018465738,930265,1086052,15183,2836228,66796500,18160510,70478689,149514688,0,1424,0,0,44854,1421206547,3,6861955401,11497118500,135633,135056,4
membench,1,pmem,rnd_prefetch,5000,0.000000,1.776772635,0.000000,2673882,69163324,2020771367,858895,1058500,16489,2851395,66199477,18360080,71090706,146755981,0,1398,0,0,35359,1418428079,3,6896950303,11443986520,133303,133625,0
membench_base,2,dram,,,,0.000757162,,816,9424,136041,178,0,,,,,,,,,,,,,,,,,,
membench_data_init,2,dram,,,,0.953590893,,3131758,51075077,1216625513,107597,195490,1423572,1965334,46671279,12518685,50883230,108019772,0,1050,0,0,11961,810100548,1,3699360442,6614663151,564326,570019,0
membench_pregen_init,2,dram,,,,1.020023862,,1975735,52438521,1294079428,106011,199502,1469743,2091135,49490480,13730104,52595470,111887799,0,2154,7180,0,31054,863442931,1,3958572848,7055833111,104909,106453,0
membench_base,2,pmem,,,,0.000760491,,789,9570,136121,170,0,,,,,,,,,,,,,,,,,,
membench_data_init,2,pmem,,,,1.129575460,,2943168,50012825,1230555702,102628,208023,10973,1987136,44480038,12730103,52034714,108928378,0,998,0,0,13356,809105411,1,4379366129,6635826531,505111,509241,197
membench_pregen_init,2,pmem,,,,1.194670262,,2041455,51959533,1307132674,106908,213386,10147,2061957,46989289,13266177,53174314,112418680,0,3937,5555,0,29204,854718647,1,4636085822,7067334707,104834,102393,64
membench,2,dram,seq,0,0.000000,1.542172248,0.000000,2582443,69202479,2022978884,139148,272270,1950419,2713343,65371962,18029071,69800282,148556230,0,4344,7624,0,24715,1410186942,1,5980978572,11437147321,137192,136130,0
membench,2,dram,pgn,0,0.000000,1.538756084,0.000000,2572096,69889442,2009535283,139823,272161,1937533,2760888,65652652,17513225,69573251,141679656,0,3864,7757,0,23418,1420528088,3,5965150357,11412430692,136343,133251,0
membench,2,dram,rnd,0,0.000000,1.542885040,0.000000,2593977,69494805,2027559337,145739,278060,1952701,2710067,64349375,17769319,70013918,148645521,0,6109,10158,0,21738,1410985805,2,5979297363,11434838415,141630,137526,0
membench,2,dram,seq_prefetch,0,0.000000,1.537297231,0.000000,2623443,69651236,2027667399,141299,280594,2042352,2727485,61752170,16908186,68707562,145816690,0,2358,7388,0,19984,1406712616,3,5950406559,11409604586,139855,136183,0
membench,2,dram,pgn_prefetch,0,0.000000,1.544412937,0.000000,2594387,69277877,2028352066,141801,278645,1960226,2669058,65500451,17678609,69508486,149500967,0,3557,7672,0,21141,1409841892,2,5988270701,11441905452,141041,142153,0
membench,2,dram,rnd_prefetch,0,0.000000,1.537282147,0.000000,2602338,69714742,2029841038,143999,282589,2035470,2674706,61565308,17027989,68454941,147724534,0,4344,4961,0,27093,1405234461,1,5967525473,11437579885,141859,137573,0
membench,2,pmem,seq,0,0.000000,1.763621491,0.000000,3067536,70923274,2016196819,905430,860694,16020,2795785,64635542,17820266,70658340,147796502,0,6700,0,0,43103,1423043179,2,6846680509,11513630229,138640,137461,0
membench,2,pmem,pgn,0,0.000000,1.766085228,0.000000,2626422,71089271,2016872481,917267,1060336,17662,2801705,67092018,18656883,70548476,155253202,0,1417,0,0,32892,1422459841,4,6855826417,11476355950,133868,133143,4
membench,2,pmem,rnd,0,0.000000,1.766988348,0.000000,2638165,70420484,2018761756,900604,1063181,16458,2832886,68246154,18562169,70421725,151637244,0,3058,0,0,45888,1424123873,1,6859326120,11504145583,130722,128678,4
membench,2,pmem,seq_prefetch,0,0.000000,1.766920445,0.000000,2621770,69384266,2019971183,851319,1008315,17500,2842427,70479106,19393037,70638300,152810487,0,1412,0,0,34749,1423436689,5,6858950681,11486291768,130126,129657,8
membench,2,pmem,pgn_prefetch,0,0.000000,1.766645434,0.000000,2615719,69949855,2015565967,876613,1028509,17680,2824152,67794378,18539239,70673917,154106308,0,1418,0,0,39722,1418307400,4,6857289402,11471285873,130821,128577,0
membench,2,pmem,rnd_prefetch,0,0.000000,1.768044167,0.000000,2651288,69137111,2015298732,888919,1038871,15981,2863216,67379946,18396238,70844062,147898024,0,1424,0,0,30742,1418141560,3,6854893789,11454690411,130470,131282,4
membench,2,dram,seq,500,0.000000,1.535297341,0.000000,2614242,68876409,2025679924,140971,278665,1887188,2683400,64272757,17442770,70461816,146303547,0,6535,8151,0,35985,1414178377,2,5961264181,11447485039,139790,138368,0
membench,2,dram,pgn,500,0.000000,1.537195129,0.000000,2615498,67341047,2014614760,144464,277762,1853680,2645489,67552716,18239109,70849448,147802493,0,2075,7419,0,22545,1413932845,2,5966653362,11491510711,139138,137886,0
membench,2,dram,rnd,500,0.000000,1.537516269,0.000000,2590473,70436749,2002173955,138114,270543,1936915,2827608,64719804,17655415,70456260,140620873,0,5416,5327,0,23501,1420342728,4,5964479717,11421823893,137979,134462,0
membench,2,dram,seq_prefetch,500,0.000000,1.538043211,0.000000,2568205,69179853,2010206144,142590,270354,1880405,2704974,66783621,17835875,70168890,143121489,0,6912,10234,0,29794,1427875935,1,5970145987,11439940425,139627,138218,0
membench,2,dram,pgn_prefetch,500,0.000000,1.543624875,0.000000,2602793,69303612,2023034506,139577,275247,1969727,2741926,65672013,18476692,69817790,148912557,0,2195,7325,0,17698,1408181072,2,5988219860,11453926326,136144,137398,0
membench,2,dram,rnd_prefetch,500,0.000000,1.536911221,0.000000,2589459,69333308,2039492650,147370,282597,1921704,2657053,62693526,17493977,71565497,149383894,0,2345,716,0,31083,1405686364,2,5960970036,11433749090,137314,137243,0
membench,2,pmem,seq,500,0.000000,1.778499883,0.000000,2669269,69635319,2033920517,147696,1016221,24778,2791152,65725930,18265982,70340225,149785960,0,1421,0,0,27803,1413758654,3,6900735161,11475249137,136715,135919,0
membench,2,pmem,pgn,500,0.000000,1.762633724,0.000000,3768486,71019071,2015064008,848504,487310,16560,2819797,66787317,18624388,70729083,153557553,0,5060,0,0,28555,1424918889,4,6842145740,11501286774,131487,129032,4
membench,2,pmem,rnd,500,0.000000,1.762806770,0.000000,3541640,71004463,2014030134,910612,615792,16297,2784366,67280672,18831392,70789768,152439840,0,6310,0,0,41319,1423624598,2,6843216643,11509927939,134544,135094,4
membench,2,pmem,seq_prefetch,500,0.000000,1.784714692,0.000000,2686473,69815429,2020913108,142095,282038,23800,2817756,391041896,78137011,71020275,150573522,0,1415,0,0,19954,1415791917,1,6918623892,11459112566,134801,133183,4
membench,2,pmem,pgn_prefetch,500,0.000000,1.767559236,0.000000,2631139,68960001,2022325900,828164,979546,17876,2832374,66881411,18611764,70576935,152579050,0,1435,0,0,43914,1420135996,5,6858593155,11494582346,133471,128146,30
membench,2,pmem,rnd_prefetch,500,0.000000,1.777033945,0.000000,2694025,68893661,2024908816,437744,996995,14216,2876583,67117695,18434823,71045799,146012979,0,1421,0,0,45976,1418964058,1,6898391980,11470624051,133643,131567,0
membench,2,dram,seq,1000,0.000000,1.535925168,0.000000,2579758,68450559,2022450196,143665,277892,1825133,2639170,64032921,17886840,70814865,147936613,0,6097,8154,0,31213,1407815805,3,5961908793,11462747308,138562,137139,0
membench,2,dram,pgn,1000,0.000000,1.535798776,0.000000,2582484,69722145,2033858250,144010,276835,1948483,2684431,62685498,17929996,71377302,149065940,0,2099,0,0,30009,1409031834,1,5959942438,11463071784,138006,138650,0
membench,2,dram,rnd,1000,0.000000,1.542356063,0.000000,2597226,69073248,2022197280,138914,274250,1884397,2668933,66856360,18022910,70572225,150669329,0,6521,10091,0,21852,1409775301,1,5974116378,11375800321,136419,135165,0
membench,2,dram,seq_prefetch,1000,0.000000,1.537872161,0.000000,2607578,70193483,2041301633,145471,282897,1929415,2658701,61354410,17623786,69710772,147763123,0,6568,6042,0,35809,1403123729,3,5964441601,11449441532,137635,139448,0
membench,2,dram,pgn_prefetch,1000,0.000000,1.543200988,0.000000,2583022,69225535,2020151211,140847,275296,1951992,2724527,67421876,18140385,70144879,149052887,0,5384,7700,0,22242,1413376462,1,5987286708,11445576636,138539,136975,0
membench,2,dram,rnd_prefetch,1000,0.000000,1.536548760,0.000000,2590220,69747822,2025406552,143430,275560,1934035,2703800,63679428,18058165,71610234,145021576,0,2993,0,0,25501,1413956915,2,5959558167,11460807392,134894,134857,0
membench,2,pmem,seq,1000,0.000000,1.782577070,0.000000,2682446,69204074,2020700657,138810,281008,24174,2804295,396163597,78352658,70853704,149014317,0,1414,0,0,26613,1413596313,1,6919057392,11446947737,132980,130460,0
membench,2,pmem,pgn,1000,0.000000,1.762640319,0.000000,4238641,71361517,2008638812,856875,294497,15458,2815330,64263578,17611739,70982705,146436222,0,9580,0,0,41675,1419843305,4,6836341749,11479888663,139564,137115,26
membench,2,pmem,rnd,1000,0.000000,1.780613729,0.000000,2675522,68985293,2013900350,140904,431210,25301,2862250,323655319,62571091,70932467,145527310,0,1401,0,0,26666,1420294511,1,6912553045,11411539368,136224,132254,4
membench,2,pmem,seq_prefetch,1000,0.000000,1.777125213,0.000000,2681393,68871359,2015512268,686436,1004768,16312,2870057,64796740,18159122,71132318,147054213,0,1399,0,0,34238,1421048831,1,6898768807,11428721461,132968,133453,4
membench,2,pmem,pgn_prefetch,1000,0.000000,1.769563755,0.000000,2611091,68968256,2019384267,858274,1008549,17377,2835587,68746959,18916281,70412546,151896436,0,1415,0,0,29783,1423309714,2,6868004622,11465371573,132977,132911,0
membench,2,pmem,rnd_prefetch,1000,0.000000,1.778363664,0.000000,2673781,69177792,2014745578,152351,1057616,16309,2876321,65950560,18358513,71063559,145826849,0,1388,0,0,39532,1421302972,2,6902464849,11450565928,133202,134774,4
membench,2,dram,seq,1500,0.000000,1.542896025,0.000000,2609620,69210445,2022561879,143753,282108,1908328,2684740,64678065,18049492,70031104,151698511,0,2775,7279,0,27877,1408593277,3,5987246874,11404577157,142250,137905,0
membench,2,dram,pgn,1500,0.000000,1.535800722,0.000000,2586162,67316916,2015981347,144281,279943,1845172,2663117,66255939,17915666,71526947,148419687,0,3962,1435,0,26876,1412711990,1,5956290097,11495772118,137428,135016,0
membench,2,dram,rnd,1500,0.000000,1.541530667,0.000000,2602134,68951469,2020899516,140798,276739,1918211,2680100,66852228,18131393,69975136,151055552,0,2226,7681,0,17743,1407978148,2,5985155905,11424674667,140276,139430,0
membench,2,dram,seq_prefetch,1500,0.000000,1.535563956,0.000000,2575662,69344341,2043773650,146128,283494,1888219,2661832,61595715,17452939,71013157,147857316,0,2570,4975,0,24120,1401462836,1,5957136395,11469279487,137283,136316,0
membench,2,dram,pgn_prefetch,1500,0.000000,1.536489806,0.000000,2588480,69480274,2043992982,140574,277891,1951612,2645624,61508666,17541365,70061954,149065055,0,1744,4944,0,33654,1402988620,3,5968071295,11433922543,134516,133282,0
membench,2,dram,rnd_prefetch,1500,0.000000,1.537646676,0.000000,2572322,67750195,2017108439,141763,274783,1847677,2670604,66452767,17689800,70643268,146730432,0,3075,7431,0,21428,1409638372,1,5961582568,11471187542,136144,134629,0
membench,2,pmem,seq,1500,0.000000,1.769876085,0.000000,2633275,68872852,2014908487,845990,999064,16696,2852059,67816009,18818450,70692924,152119341,0,1415,0,0,30939,1422877560,3,6871208462,11459858873,135470,130673,8
membench,2,pmem,pgn,1500,0.000000,1.772526705,0.000000,2667351,69094648,2020811786,952228,1110139,17572,2874103,66067071,18573533,70796559,148691055,0,1417,0,0,30433,1421071592,2,6881859582,11487593033,135840,133138,0
membench,2,pmem,rnd,1500,0.000000,1.770795039,0.000000,2659136,69201891,2017609612,909700,1070069,17953,2876825,67442374,18255783,70497932,148087656,0,1427,0,0,48372,1425521418,2,6874299037,11443884047,139492,135726,0
membench,2,pmem,seq_prefetch,1500,0.000000,1.759991051,0.000000,4277321,71113272,2016653051,140738,284717,16996,2860237,67037222,18725383,70310943,145388987,0,11161,0,0,30014,1425180275,3,6831967135,11518644927,134373,133059,378
membench,2,pmem,pgn_prefetch,1500,0.000000,1.775539506,0.000000,2654579,69887790,2020962094,395454,992545,17547,2845342,67010329,18230769,70201928,148681751,0,1431,0,0,27843,1415137757,3,6892264582,11474956323,136157,131291,0
membench,2,pmem,rnd_prefetch,1500,0.000000,1.770935867,0.000000,2660239,69067203,2025854004,997464,1149807,16649,2859541,66199205,18588851,70495339,149056058,0,1394,0,0,33565,1418151323,3,6873456274,11457980643,134557,132711,4
membench,2,dram,seq,2000,0.000000,1.545271434,0.000000,2619539,69385211,2021965193,146803,283662,1912094,2702452,65850564,18779882,69731039,152955279,0,6473,9946,0,43554,1409731245,9,5998796127,11392491988,143189,142050,0
membench,2,dram,pgn,2000,0.000000,1.539452426,0.000000,2604977,67999158,2013365637,144408,273770,1859401,2664387,67391278,17977585,70352936,144989355,0,1883,7782,0,26212,1421865096,2,5966728513,11460624464,136645,135425,0
membench,2,dram,rnd,2000,0.000000,1.542620045,0.000000,2607472,69698335,2020468621,137820,278436,1943422,2735987,63979180,17614445,69952071,149116733,0,6099,10477,0,16219,1410420065,1,5992025604,11448454696,138988,139774,0
membench,2,dram,seq_prefetch,2000,0.000000,1.538832980,0.000000,2594047,69221809,2028597799,143035,278043,1926280,2688345,62899462,17722478,69573850,147830934,0,4043,7426,0,29576,1408327087,4,5966501554,11435914792,139879,136967,0
membench,2,dram,pgn_prefetch,2000,0.000000,1.543026977,0.000000,2574937,69657864,2023221112,137433,272495,1963846,2707113,65225379,18011591,69539961,149803151,0,4780,7653,0,21860,1406799829,3,5988351777,11428902126,134325,134662,0
membench,2,dram,rnd_prefetch,2000,0.000000,1.537317996,0.000000,2603416,67897825,2025585634,140527,276815,1849460,2626109,65236687,17521135,70403116,148596562,0,3946,5676,0,26910,1408142470,2,5971277473,11505064044,135500,132052,0
membench,2,pmem,seq,2000,0.000000,1.767836418,0.000000,2608799,70891946,2010337152,901533,1064674,19049,2843580,67722253,19192231,70835090,151642025,0,3799,0,0,31192,1423193410,2,6860573566,11477826315,133096,131440,0
membench,2,pmem,pgn,2000,0.000000,1.770336007,0.000000,2668161,69347504,2020282883,964846,1123830,16478,2819068,66040052,18256085,70562677,148568436,0,1426,0,0,44893,1421445266,1,6864255433,11491764332,135484,132398,8
membench,2,pmem,rnd,2000,0.000000,1.758452396,0.000000,4270620,71111098,2021034930,144238,286308,16015,2799555,66732260,18789561,70302375,146410097,0,5548,0,0,25483,1428774980,2,6826137094,11513384867,136079,135466,330
membench,2,pmem,seq_prefetch,2000,0.000000,1.771064522,0.000000,2663858,69068580,2018246628,916644,1070806,17347,2852664,65740140,18433480,70691464,148544681,0,1416,0,0,27344,1424490918,2,6873416454,11500983631,134812,132355,4
membench,2,pmem,pgn_prefetch,2000,0.000000,1.764743355,0.000000,3347570,71041764,2013241114,915925,749320,15798,2813684,65451598,18253586,70712306,148026798,0,5579,0,0,28140,1423369363,2,6850538208,11503926623,134510,132084,22
membench,2,pmem,rnd_prefetch,2000,0.000000,1.775409969,0.000000,2669157,69345981,2013983475,234501,995938,16968,2839892,67190790,18507848,70605671,147407567,0,1442,0,0,28141,1418627230,2,6892386641,11434238826,139038,134762,0
membench,2,dram,seq,2500,0.000000,1.534109196,0.000000,2601895,69574689,2018393069,143250,276051,1933270,2740861,62321435,29321341,71639643,144211027,0,1401,0,0,37997,1415470496,2,5953114784,11477188499,135442,135668,0
membench,2,dram,pgn,2500,0.000000,1.541966079,0.000000,2550940,69382562,2019961750,140333,275987,1926831,2703038,65539735,17844645,70023904,148527866,0,1515,7708,0,17657,1414475177,1,5981801350,11429342280,138806,136047,0
membench,2,dram,rnd,2500,0.000000,1.538368227,0.000000,2628360,70195870,2013313574,130288,267519,2031849,2833181,64896914,17747243,68945702,142209530,0,6916,10508,0,24722,1409871946,2,5962414286,11413464208,135554,132435,0
membench,2,dram,seq_prefetch,2500,0.000000,1.535863351,0.000000,2632134,68806296,2023255402,147832,282860,1896610,2708899,64943157,17797451,70903180,147219832,0,4554,3555,0,27049,1407063978,4,5958360838,11470080841,140145,138007,0
membench,2,dram,pgn_prefetch,2500,0.000000,1.538044937,0.000000,2632296,69624398,2049621418,145546,280648,1969266,2645366,61775310,17762781,69862554,148174380,0,5861,10225,0,25870,1403815111,2,5961348726,11439385983,139292,134899,0
membench,2,dram,rnd_prefetch,2500,0.000000,1.545264546,0.000000,2557100,69444533,2014136703,141654,274330,1905984,2733777,64633332,18104395,70143368,149772838,0,5118,7246,0,36261,1410585700,2,5997251811,11445069421,140926,141514,0
membench,2,pmem,seq,2500,0.000000,1.781980253,0.000000,2668375,69122006,2019004821,140263,480619,24453,2832152,302419454,59599035,70880652,148888467,0,1413,0,0,28641,1414312290,1,6916150809,11432708524,132829,130277,4
membench,2,pmem,pgn,2500,0.000000,1.768448269,0.000000,2653103,68904373,2011032971,891309,1043456,16770,2858717,66023810,18137443,70768984,147549293,0,1425,0,0,30806,1421062556,3,6863920918,11467715623,134060,131792,8
membench,2,pmem,rnd,2500,0.000000,1.766436355,0.000000,2601682,70943117,2017463897,856641,1010283,18041,2830982,66041080,18733686,70607836,152235004,0,1423,0,0,32242,1422878600,2,6857087380,11505055041,137230,131492,4
membench,2,pmem,seq_prefetch,2500,0.000000,1.766075106,0.000000,2616709,70757409,2018317436,881029,1035547,16902,2820435,68294742,18884142,70343441,150724008,0,2913,0,0,29920,1426547584,2,6854052416,11526253314,131027,128923,4
membench,2,pmem,pgn_prefetch,2500,0.000000,1.774658914,0.000000,2646021,69840475,2030014592,876435,1029411,16807,2844338,66040641,18448797,70274876,149192479,0,1424,0,0,31341,1422006776,1,6887453416,11474839392,135357,132492,13
membench,2,pmem,rnd_prefetch,2500,0.000000,1.766210217,0.000000,2977237,71057990,2017699878,876486,874340,15701,2798942,66038524,18433665,70760932,152632533,0,5550,0,0,28928,1424944533,2,6852857893,11509387553,137968,134413,4
membench,2,dram,seq,3000,0.000000,1.538222053,0.000000,2605129,69421446,2043533319,140798,276184,1966414,2658310,62861520,17780614,69865436,149175748,0,3409,5344,0,27456,1405905998,1,5966166841,11454575494,133104,134527,0
membench,2,dram,pgn,3000,0.000000,1.537436333,0.000000,2603018,69924636,2007822755,133124,270072,2026617,2816141,63096686,16996576,69055067,144669545,0,2180,7375,0,18063,1406721596,1,5957474990,11397151208,138863,130818,0
membench,2,dram,rnd,3000,0.000000,1.542944291,0.000000,2577000,69211445,2022945194,144331,276234,1933314,2680718,65425219,17626788,69699544,148727171,0,3259,7352,0,17402,1409723195,2,5986115144,11422927196,138389,138075,0
membench,2,dram,seq_prefetch,3000,0.000000,1.538009690,0.000000,2575680,68534116,2009477268,141175,268705,1851331,2678444,65878080,17431521,70634855,146486559,0,5221,7779,0,24661,1419753870,2,5969172604,11457487072,142359,138089,0
membench,2,dram,pgn_prefetch,3000,0.000000,1.544081425,0.000000,2596506,69371706,2020305621,141142,275042,1914373,2700089,65543841,17885712,70117136,150672969,0,3734,7263,0,34760,1407543091,2,5989963037,11415525248,138447,137695,0
membench,2,dram,rnd_prefetch,3000,0.000000,1.537551298,0.000000,2618705,69394564,2047112557,145478,281865,1919418,2662382,62335244,17324630,70839043,147257427,0,3517,7770,0,19652,1402045650,2,5963131812,11454998587,136215,134588,0
membench,2,pmem,seq,3000,0.000000,1.777294113,0.000000,2627833,69220991,2024642158,350588,1038458,18623,2807075,67330093,18901027,70648492,152138513,0,1388,0,0,27967,1417691567,1,6899260469,11475539660,131127,130626,0
membench,2,pmem,pgn,3000,0.000000,1.767285316,0.000000,2624595,69065659,2020066072,858363,1010971,17939,2850314,67572478,19100275,70590039,152375965,0,1407,0,0,46139,1421015817,3,6858492495,11463593223,133528,131145,13
membench,2,pmem,rnd,3000,0.000000,1.770345260,0.000000,2669107,69056757,2021102014,864902,1021835,17053,2827651,65813864,18202469,70651826,149059370,0,1432,0,0,44018,1420601959,1,6872780061,11494599864,135614,132289,8
membench,2,pmem,seq_prefetch,3000,0.000000,1.767409414,0.000000,2617732,71006450,2018097187,905374,1070423,17500,2837771,66694429,18656716,70563312,151605567,0,5498,0,0,41949,1423860486,4,6853227164,11504413609,133292,130342,8
membench,2,pmem,pgn_prefetch,3000,0.000000,1.774184634,0.000000,2657892,69558540,2031529862,847505,1010386,17144,2864883,66940612,18825470,70343103,149344439,0,1407,0,0,28960,1416643175,1,6886996438,11514458151,133199,134540,8
membench,2,pmem,rnd_prefetch,3000,0.000000,1.767740434,0.000000,2606182,70878981,2013882702,866261,1022765,18051,2804073,68101012,19344039,70408432,152770689,0,1435,0,0,29699,1423259700,4,6859434874,11504914312,133916,131463,159
membench,2,dram,seq,3500,0.000000,1.540921512,0.000000,2586763,68835965,2018899315,142211,275696,1893221,2690048,67846964,18295108,70200106,148146268,0,5679,10180,0,19945,1415219951,0,5980349234,11438888008,139018,136197,0
membench,2,dram,pgn,3500,0.000000,1.537938260,0.000000,2612165,68962440,2048152870,144877,279572,1904727,2636378,63391065,17525150,69940930,147198399,0,6855,10562,0,25416,1405458721,2,5964802453,11479245594,141730,140308,0
membench,2,dram,rnd,3500,0.000000,1.543221236,0.000000,2590950,69171592,2018821774,143468,275407,1920407,2670808,65100061,17288424,69785047,149139351,0,2551,7370,0,16656,1412395793,2,5992028688,11424461783,137432,135388,0
membench,2,dram,seq_prefetch,3500,0.000000,1.536454691,0.000000,2581580,69810900,2012089773,145019,273799,1976154,2797739,64722649,17416471,69375446,142422078,0,3233,7424,0,27170,1420513101,3,5967912243,11435116990,140718,139179,0
membench,2,dram,pgn_prefetch,3500,0.000000,1.542929348,0.000000,2603881,69284919,2020557928,139049,272993,1948945,2717556,65345310,18137763,69595555,147613700,0,2971,7712,0,18626,1411698615,2,5987198594,11432833426,136864,135456,0
membench,2,dram,rnd_prefetch,3500,0.000000,1.536918046,0.000000,2572866,69191570,2013693387,148559,283373,1860886,2682799,64549641,18013536,72238261,146059455,0,2882,711,0,40705,1423441357,3,5968046566,11463639567,142186,140529,0
membench,2,pmem,seq,3500,0.000000,1.786142318,0.000000,2670433,69169578,2025384146,139802,282921,23112,2736169,391312371,78788173,72360888,153012623,0,1439,0,0,20529,1406098878,2,6933759314,11469053478,132460,130930,4
membench,2,pmem,pgn,3500,0.000000,1.767060247,0.000000,2709873,70859283,2020854723,865341,984831,17970,2837750,67361754,18318688,70387815,151940049,0,5045,0,0,27115,1424765989,1,6858883625,11525798468,134761,131552,0
membench,2,pmem,rnd,3500,0.000000,1.772313785,0.000000,2654072,69338346,2019076739,942865,1101946,18478,2857405,67152119,18521892,70653434,148551790,0,1395,0,0,34234,1417905116,2,6880143404,11495896332,130729,132202,0
membench,2,pmem,seq_prefetch,3500,0.000000,1.767791744,0.000000,2626276,69149249,2022132923,854770,1005467,16410,2829033,69830531,19234141,70555860,151804085,0,1435,0,0,41502,1425848412,2,6862889570,11496205143,133772,128290,4
membench,2,pmem,pgn_prefetch,3500,0.000000,1.773374033,0.000000,2657659,69145114,2022597297,854306,1012834,17569,2868964,67175977,18555489,70863904,149563498,0,1385,0,0,29609,1416003421,2,6884441801,11491789885,132052,132568,8
membench,2,pmem,rnd_prefetch,3500,0.000000,1.765627276,0.000000,2606104,70237869,2015547179,884342,1038387,17350,2821745,67554351,18538147,70791533,152170128,0,1434,0,0,32316,1423925981,2,6854223055,11494048903,130940,129424,0
membench,2,dram,seq,4000,0.000000,1.544195484,0.000000,2587698,69634350,2020817809,141351,271572,1946058,2723639,63903735,17556031,69905971,149768421,0,6638,10022,0,32285,1410226416,2,5994572352,11424502581,139473,134386,0
