exec,run,node_kind,access_pattern,spinloop_iterations,throughput,seconds-time-elapsed,spinloop_duration,cache-misses,L1-dcache-load-misses,L1-dcache-loads,mem_load_retired.l1_miss,dTLB-load-misses,dTLB-store-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,l1d.replacement,l1d_pend_miss.pending,l1d_pend_miss.pending_cycles,l1d_pend_miss.fb_full,sw_prefetch_access.nta,sw_prefetch_access.prefetchw,sw_prefetch_access.t0,sw_prefetch_access.t1_t2,branch-misses,branches,context-switches,cpu-cycles,instructions,mem_load_retired.l3_miss,mem_load_l3_miss_retired.local_dram,mem_load_retired.local_pmm
membench,2,pmem,pgn,1000,2042.080566,79.140613818,0.000274,107229131,179775526,5038299992,103164660,25636,101673,189417,100449416,27352,3018189,186024557,184973196263,184484352264,886559308,0,6615,6,0,100471923,104398607450,142,307619113344,223174171272,98560594,9710,0
membench,2,pmem,rnd,1000,2034.072144,79.226431627,0.000274,100903446,173750275,5046516658,103058443,26281,104457,993318,101132230,20467,2951475,173788625,184678006220,184592288774,805008083,0,6108,12,0,100426014,104589675255,178,307928841056,225673844243,98387768,3816,0
membench,2,pmem,seq_prefetch,1000,44969.488281,32.404949579,0.000274,103323723,174050504,4733500818,3097287,2342,34922,166056,482053,17138,3021934,173087466,1255368648,1150694239,895354996,99969750,17240,0,0,100391942,104237328910,89,125933350001,223492939615,149182,6861,0
membench,2,pmem,pgn_prefetch,1000,7219.186523,44.014747375,0.000274,107092213,178907113,5132321179,3641436,32593,46978,766636,507921,18392,3007079,179983668,48578514172,48485782582,865923005,100128750,6101,0,0,100354141,104430949890,106,171089911972,223287148664,265430,12904,0
membench,2,pmem,rnd_prefetch,1000,7092.049316,44.183898291,0.000274,101843600,172244875,5135621067,1891159,30557,47044,156220,373156,16455,2966186,172580137,48846728770,48774239860,814650723,100085374,11470,0,0,100346121,104643528055,104,171745504395,225766817790,758989,13190,0
membench,2,dram,seq,1500,51564.835938,43.592651295,0.000403,104617230,175794965,4639934270,2137230,3030,67893,258461,474121,2107940,2932752,171904981,128041168,54223323,148848284,0,1381,31,0,100266125,154120198362,324,169375011854,323127905841,185797,817460,0
membench,2,dram,pgn,1500,10484.784180,51.156372434,0.000403,107411626,179820122,5040937793,102117577,23191,88582,98515291,100468897,2132487,2966612,177749498,31467439143,31364199172,148453663,0,1455,8713,0,100292256,154408690182,387,198776870198,323099439538,98568838,98520266,0
membench,2,dram,rnd,1500,10282.333008,51.374553991,0.000403,101125047,174301077,5049236233,101920627,18408,86228,98410906,100394314,2125930,2966467,171693459,31369440472,31284842480,148939225,0,1430,68,0,100294171,154572250479,392,199622522865,325518241472,98989775,98406590,0
membench,2,dram,seq_prefetch,1500,51272.531250,43.568875930,0.000403,103425773,174025044,4743855220,1884335,3409,70435,253893,451446,2116363,2934063,170203292,127488087,54980861,147962650,100057209,1386,2772,0,100249940,154060837773,357,169280053037,323186419768,184958,131365,0
membench,2,dram,pgn_prefetch,1500,50747.847656,43.590417328,0.000403,109072144,179947671,5142964687,1949684,26802,69578,407079,575110,2110726,2921965,177945521,190510067,112440393,148384192,100049524,1380,62,0,100254866,154422442296,352,169363083793,323141877659,961756,917884,0
membench,2,dram,rnd_prefetch,1500,46131.949219,43.807874860,0.000403,100935232,175957945,5158296506,3546998,27997,101251,274689,420316,2117970,2947498,171113195,153834567,77969309,148780299,100060956,1394,31,0,100251253,154626970471,357,170232862483,325718430068,179633,142669,0
membench,2,pmem,seq,1500,51526.312500,45.019566683,0.000403,102543926,172304418,4639806837,2706947,3793,47724,1015754,1057897,15630,2974745,174262742,137293022,53887391,868211321,0,6077,0,0,100360465,154208588608,84,174977853754,323340456937,144745,3661,0
membench,2,pmem,pgn,1500,2074.724365,91.242636738,0.000403,107248524,180896525,5039998328,103579285,29268,118136,178797,100459139,22272,3046364,185159660,181994876036,181500857385,882201249,0,17445,0,0,100655028,154435372236,164,354679701336,323181102803,98546109,7068,0
membench,2,pmem,rnd,1500,2066.708252,91.330894470,0.000403,100920667,175362519,5053954534,103507842,30308,115956,172038,100913757,39470,2933690,176135077,181754329159,181582945205,807534268,0,6133,0,0,100506657,154575970539,180,355010199634,325606724026,98394695,5411,0
membench,2,pmem,seq_prefetch,1500,50576.496094,45.026808152,0.000403,103227516,171907802,4731375161,1959094,4311,47640,962200,1220495,15283,3038458,174310227,256975806,166641877,879047213,100044792,8623,0,0,100355953,154229371298,93,175009787721,323465574672,143003,6388,0
membench,2,pmem,pgn_prefetch,1500,13393.021484,50.512470865,0.000403,107132588,178655343,5138265502,3887718,39061,53409,891366,510868,18465,2976514,180681420,23485491046,23394900069,877956711,100029624,8683,0,0,100384860,154471597403,97,196298226759,323347149524,271344,10787,0
membench,2,pmem,rnd_prefetch,1500,12987.930664,50.655933820,0.000403,100742582,173271523,5134894329,2093895,37729,53740,171224,382788,17608,2898866,171796101,23674441031,23610032536,807213351,100020936,12582,9493,0,100343880,154643711761,96,196913932557,325876553830,148356,4925,0
membench,2,dram,seq,2000,51512.191406,56.467368415,0.000532,102885364,174226885,4644567934,2587982,2873,81909,277476,506748,2142493,2950749,171596717,152998785,67031944,147578499,0,1430,6708,0,100434337,204075375951,479,219415633576,423182619347,202475,138953,0
membench,2,dram,pgn,2000,10452.519531,64.060492823,0.000532,107509823,181247794,5053463107,102555827,21535,104466,98619485,100569456,2137346,2967174,180376805,31597069930,31477279912,149744151,0,1474,8819,0,100334384,204380698812,539,248888281647,423058198243,98589621,98537894,0
membench,2,dram,rnd,2000,10218.891602,64.306340514,0.000532,101251730,177902586,5066099540,102591309,21258,131310,98464014,100452346,2155187,3004321,173154772,31595779948,31504358456,149064930,0,1362,0,0,100349652,204616009411,556,249872366811,425565934869,96898523,96841201,0
membench,2,dram,seq_prefetch,2000,51263.253906,56.442483263,0.000532,103638115,174038534,4748374841,2330827,3895,76239,272826,507708,2134976,2968540,176121609,418254730,127786477,150121534,100035351,1401,25,0,100328706,204112420215,482,219313632982,423161299976,191932,142168,0
membench,2,dram,pgn_prefetch,2000,50825.328125,56.461495674,0.000532,107305216,180503034,5145202891,2349574,31814,88816,441260,623369,2136338,2960233,178671559,194197690,107782996,149023192,100039366,1574,8817,0,100280044,204399223899,475,219368061275,423216566474,320909,263729,0
membench,2,dram,rnd_prefetch,2000,46202.523438,56.684094535,0.000532,101753425,174479665,5147040644,2221083,32277,79456,317697,463669,2149562,2959322,171881784,153639240,68401050,147764564,100044926,1424,74,0,100306056,204615008580,486,220260884253,425692294211,839548,770703,0
membench,2,pmem,seq,2000,51520.949219,57.883804840,0.000532,102646192,173016912,4630221446,2654497,2424,60451,162251,403606,16744,3040909,174346518,139521924,54915626,861966576,0,6104,0,0,100385164,204182632817,92,224975408580,423173223281,766183,9812,0
membench,2,pmem,pgn,2000,2089.662109,103.765718581,0.000532,107261798,182406717,5055306956,103882969,34113,133422,172789,100483342,26752,3037017,183257185,180301796568,180200096888,883414417,0,8228,6717,0,100593181,204432121649,181,403358036978,423202062381,98569626,7039,0
membench,2,pmem,rnd,2000,2080.936035,103.845922361,0.000532,100962457,175821320,5050924201,103852873,32270,132772,170694,100363073,23311,2945867,175734982,180597248289,180217156280,805584264,0,6102,0,0,100603530,204633138694,191,403668995239,425782504363,98411696,4211,0
membench,2,pmem,seq_prefetch,2000,50862.292969,57.890635483,0.000532,105036452,172970778,4733754313,2395468,2449,60401,161482,404288,29043,3005279,174539137,211699763,122260385,883581498,99999504,17409,0,0,100532489,204246137216,111,225012134420,423411023158,792659,13204,0
membench,2,pmem,pgn_prefetch,2000,21945.585938,60.473266913,0.000532,107069960,179951566,5129781056,2574375,55093,63371,186864,529322,20664,2947986,181130343,10415230535,10346164144,866605429,100080065,6128,43,0,100358683,204414965691,137,235073497548,423320458861,521848,11469,0
membench,2,pmem,rnd_prefetch,2000,21293.753906,60.528540138,0.000532,100736284,173137675,5140752476,2436017,49884,63467,319340,1284548,19695,2963279,173860022,10191391018,10112167398,813857439,100065176,6090,0,0,100364629,204676930327,145,235285959545,425901597875,150950,8128,0
membench,2,dram,seq,2500,51563.031250,69.337295061,0.000661,103031494,174620174,4652251469,3060381,4658,88956,314404,545889,2136000,3018006,177852603,435205450,137582496,150555464,0,1475,81,0,100401106,254075093309,524,269403600205,523044083112,202832,147486,0
membench,2,dram,pgn,2500,10508.993164,76.884635546,0.000660,109346099,181405461,5051045680,102971566,35875,118574,98664075,100642960,2187382,3027814,178863223,31411887078,31282123601,148548998,0,1405,31,0,100380430,254423400760,611,298764071034,523057080177,99255957,99175991,0
membench,2,dram,rnd,2500,10296.402344,77.116169373,0.000661,101196559,176331917,5060174507,104596871,27124,118556,99372064,100562251,2169910,2996408,173572619,31370616094,31272779156,148929076,0,1400,125,0,100354893,254620601114,619,299668803255,525643134138,98451757,98366972,0
membench,2,dram,seq_prefetch,2500,51492.640625,69.317073217,0.000660,103669207,174536243,4745148792,2745799,5487,116241,1204811,1455939,2156947,2985169,173225387,158812643,66980707,148842214,100023004,1394,31,0,100628687,254105110090,559,269330982594,523210371833,206235,137247,0
membench,2,dram,pgn_prefetch,2500,50805.988281,69.342533138,0.000660,107311757,182036159,5153239762,2736473,55235,91835,480464,672672,2167853,3008641,182712745,496196611,189875706,148810950,100042395,1425,168,0,100363049,254432764011,553,269459756080,523286478102,322998,260568,0
membench,2,dram,rnd_prefetch,2500,46206.128906,69.556481615,0.000661,101012525,174816745,5146277477,2713930,44802,97087,353979,502107,2165415,2987890,173071259,168701622,76146156,148513091,99995828,1493,8751,0,100332999,254601610006,568,270274552763,525701896073,221328,142074,0
membench,2,pmem,seq,2500,51523.550781,70.766925675,0.000661,102622508,173651028,4638597216,3092853,2511,73427,167100,440595,27810,3012165,175580226,148692360,62253350,873477485,6,7871,3948,0,100483783,254138496876,129,275043717470,523287478272,148500,4559,0
membench,2,pmem,pgn,2500,2104.717529,116.303753319,0.000660,107555329,184798078,5061502575,104443314,34057,145786,190105,100526143,31474,3056253,184770349,179021622104,178894845212,874686093,0,7700,0,0,100839054,254448529505,243,452048991217,523227734705,97030403,6250,0
membench,2,pmem,rnd,2500,2095.703125,116.410892117,0.000661,100948182,177140768,5077253238,105945025,35964,147055,180576,100398513,30513,2930243,176282587,179017856644,178913869168,802160070,0,6119,50,0,100606210,254613019815,271,452527406710,525696669856,98415418,4715,0
membench,2,pmem,seq_prefetch,2500,50928.738281,70.754127741,0.000660,103122148,172884617,4732263034,2832991,4915,73551,165758,423224,18411,3043212,175217119,202653956,113070429,882871453,99957999,6949,6739,0,100453387,254235833127,173,275012419340,523517947113,144938,5309,0
membench,2,pmem,pgn_prefetch,2500,25933.292969,72.653281244,0.000660,107071906,180660433,5141073195,3058382,44508,75462,189460,539671,23146,3007105,182225316,7662437463,7622167595,872321902,100013384,6201,1213,0,100445697,254527364608,207,282416587762,523448801308,275361,13455,0
membench,2,pmem,rnd_prefetch,2500,24755.740234,72.742623928,0.000661,100754717,174641229,5142454549,2887758,44176,75789,173765,390749,20457,2956625,177711788,7959852970,7546788993,806623861,100036622,6134,0,0,100443847,254682764860,217,282756787532,525901982096,148049,5583,0
membench,2,dram,seq,3000,51551.546875,82.210829379,0.000789,103098917,175987522,4671147242,5184926,4398,113441,331737,582695,2164335,3021310,174352268,179444272,80662871,149177052,0,1506,125,0,100527236,304099433009,583,319429055328,623041880661,226586,147094,0
membench,2,dram,pgn,3000,10495.119141,89.783209032,0.000789,107603939,183048485,5061565575,103292759,31150,142219,98740572,100718434,2207545,3048391,180504626,31501282158,31360466119,148877276,0,1449,143,0,101006609,304414444229,644,348877835230,623065809730,99319738,99236440,0
membench,2,dram,rnd,3000,10280.881836,90.001744451,0.000789,102888682,178550265,5068697483,104923108,30574,133465,98537848,100571077,2208474,3060963,174330754,31421870369,31316234173,147777862,0,1375,62,0,100428246,304625723936,652,349736964933,625653387238,98463033,98386622,0
membench,2,dram,seq_prefetch,3000,51372.996094,82.184913722,0.000789,104508290,176304637,4759118935,3207836,3905,138891,339214,581087,2173243,3005718,174478345,180660510,79303727,149492965,100033941,1437,62,0,100420747,304130361753,589,319362898997,623188622579,858767,789808,0
membench,2,dram,pgn_prefetch,3000,50823.082031,82.215343035,0.000789,107360822,182588617,5155514282,4206662,75493,105175,1346328,1081450,2197113,3047036,178846705,236351898,129192119,147864041,100029426,1387,37,0,100528191,304415672958,593,319464175803,623210526249,337586,261680,0
membench,2,dram,rnd_prefetch,3000,46192.339844,82.432694114,0.000789,101106245,176237909,5158473624,3090925,48913,102141,377586,713721,2185688,2998218,176201822,395160578,86434536,149108880,100035930,1475,256,0,100372608,304578924807,587,320292193069,625646828847,233024,147408,0
membench,2,pmem,seq,3000,51560.691406,83.626535650,0.000789,102613798,174932169,4656431478,3575508,2385,86248,983309,1272106,32320,3011467,175655304,155638557,66836732,862417511,0,6120,0,0,100541813,304184072510,231,325035666923,623301561945,153057,8487,0
membench,2,pmem,pgn,3000,2116.365234,128.933481608,0.000789,107261814,183970356,5054342185,103291770,37043,163958,188231,101011448,46946,3019757,186478738,178232243235,177876228114,885089530,0,18848,0,0,100724464,304499075435,374,501175633060,623305662280,97013649,6421,0
membench,2,pmem,rnd,3000,2107.671631,129.013180863,0.000789,100958280,177980479,5075877490,106424504,47988,168083,501637,100421298,28101,3060550,176835949,178016178176,177926193491,805141121,0,6113,0,0,100673221,304634280191,373,501510381037,625764581696,98405901,6890,0
membench,2,pmem,seq_prefetch,3000,51141.425781,83.622602856,0.000789,103248287,174082179,4733743471,3651239,3540,86370,967560,1076943,24453,3031125,176723019,184753797,91786355,885334623,100032486,9102,12,0,100494705,304184083195,240,324988290110,623360606348,150380,9192,0
membench,2,pmem,pgn_prefetch,3000,32319.449219,84.761499019,0.000789,107115281,181625909,5149508984,3455857,48377,87659,196969,545256,27298,3031826,182161311,4632889510,4531964026,868552524,100049204,12401,9480,0,100528823,304490181838,236,329487383897,623397510652,277998,14760,0
membench,2,pmem,rnd_prefetch,3000,30475.167969,84.865376573,0.000789,100781881,175082317,5144383646,3215304,50266,87869,181310,406921,30560,2966379,175198037,4556550741,4462218211,805653799,100044698,12538,9858,0,100628804,304593829656,240,329851309856,625894980106,156334,10062,0
membench,2,dram,seq,3500,51501.714844,95.091692359,0.000918,105019334,177744089,4657754433,3898381,4330,120510,363089,625075,2200639,3038070,174663870,193482774,86049310,148355089,0,1418,62,0,100535331,354101794623,710,369505171417,723098155405,537632,762236,0
membench,2,dram,pgn,3500,10468.690430,102.667920217,0.000918,107677838,182883488,5056238830,102272689,31758,144727,98725973,100709730,2225375,3058055,181878341,31538612717,31389111334,148637748,0,1387,37,0,100487234,354349450887,780,398929579229,723062059157,97106626,96997553,0
membench,2,dram,rnd,3500,10276.812500,102.887229179,0.000918,103251238,177853815,5067993531,103563524,32782,161124,98630420,100647488,2221310,3069776,175511519,31479823541,31357866192,148923826,0,1399,12,0,100453769,354596489560,835,399785743490,725534271037,99156962,99072268,0
membench,2,dram,seq_prefetch,3500,51239.140625,95.068373586,0.000918,103859272,176925297,4758608428,3596552,3367,150062,356420,617660,2201107,3018859,173659190,200561036,87489546,148266607,100024284,1487,2936,0,100519183,354060123679,762,369434813439,723197967801,236388,138920,0
membench,2,dram,pgn_prefetch,3500,50812.492188,95.092493738,0.000918,109328355,185945113,5157598804,3631319,55668,128678,531610,741657,2218493,3046347,181290704,256452245,142662901,148637200,100014958,1456,68,0,100506434,354398347642,777,369504679385,723206971102,377461,890412,0
membench,2,dram,rnd_prefetch,3500,46201.027344,95.309951024,0.000918,101102336,177291456,5174832480,5277461,52040,127104,406300,565625,2223351,3028491,174117601,220502568,104570693,148147283,100018799,1475,125,0,100441354,354623112095,766,370372856627,725775643345,246958,140636,0
membench,2,pmem,seq,3500,51481.722656,96.510148376,0.000918,102554394,175722590,4665784567,5640879,4185,99169,169779,469052,33063,3020792,177190028,162523059,68537845,867844247,0,6075,0,0,101787572,354215446545,174,375151155202,723369511977,145248,5750,0
membench,2,pmem,pgn,3500,2130.321777,141.487524190,0.000918,108703932,184726839,5059289680,105183940,37389,175369,188792,100543676,34557,3043679,186042383,176856077610,176721435865,870934747,0,13186,37,0,100797648,354464324457,290,549967368299,723165437285,99196302,17209,0
membench,2,pmem,rnd,3500,2120.725342,141.600114945,0.000918,102804295,180189633,5078774577,106460762,41818,179141,180266,100439336,31635,3038919,178311022,176822518108,176719510323,808122534,0,6137,12,0,100791273,354638795764,343,550413046784,725710681595,98425929,5645,0
membench,2,pmem,seq_prefetch,3500,51005.339844,96.832451581,0.000921,103327371,175079082,4744549972,3759645,3853,99566,172444,1062904,44522,3001915,178172202,280873499,80695143,883731540,100022956,9021,43,0,100582404,354241243786,228,376390209869,723470093475,146612,7547,0
membench,2,pmem,pgn_prefetch,3500,39219.457031,97.091084940,0.000918,108915289,182901346,5148646974,3874610,53200,100164,183910,556781,22071,3012184,183343833,2521827075,2425476516,868317273,100021166,6111,0,0,100584591,354508404958,229,377417796814,723396695047,661917,16660,0
membench,2,pmem,rnd_prefetch,3500,36492.621094,97.193936286,0.000918,102608298,177810365,5151530420,3749741,56865,100299,176855,407882,23559,2927004,174956546,2443204833,2350898498,809624639,100027851,6068,0,0,100526392,354656296489,259,377812003061,725940880261,333257,12830,0
membench,2,dram,seq,4000,51533.535156,107.970713782,0.001047,103259322,177841727,4668314761,4352950,12309,131987,412998,705930,2230797,3063374,175860213,225503154,102564592,148803503,0,1468,2880,0,100623561,404066174255,792,419538563854,823106360874,236522,144102,0
membench,2,dram,pgn,4000,10450.289062,115.583558185,0.001047,107724438,184828582,5071122937,104203021,31800,169223,98811760,100816494,2269306,3121168,181398871,31700368762,31531940397,148083991,0,1643,337,0,102546248,404413806213,882,449137658152,823076414103,99271199,99156906,0
membench,2,dram,rnd,4000,10241.700195,115.794425272,0.001047,103312795,180673935,5068530727,104114137,38803,174420,98644306,100713220,2278076,3152773,175553859,31614661003,31487501780,148903506,0,1587,287,0,100529799,404631293876,881,449973262574,825619017383,98515874,98922309,0
membench,2,dram,seq_prefetch,4000,51254.003906,107.949544283,0.001047,103920402,177530765,4766008146,4158093,9957,129559,390273,671938,2206931,3050816,175412959,216322563,162179971,149473540,100008406,1581,406,0,100929640,404114828315,826,419466140160,823206307774,250314,139057,0
membench,2,dram,pgn_prefetch,4000,50831.917969,107.972436153,0.001047,107596875,184421530,5168799555,4175685,56932,134590,587400,788123,2260298,3109974,181832458,274130298,150575460,148581933,100028356,1405,56,0,100584727,404374502516,874,419566861898,823232876977,434076,271445,0
membench,2,dram,rnd_prefetch,4000,46188.929688,108.190288867,0.001047,103082233,177718454,5165529720,3908081,60923,131709,480707,633457,2254357,3080739,175670489,241534493,117012730,148943315,100032181,1468,31,0,100765798,404632315202,869,420418892279,825786472606,904485,796702,0
membench,2,pmem,seq,4000,51516.992188,109.386973242,0.001047,104415244,175844428,4652863942,4544246,3868,112291,176382,529332,27782,3014997,178126847,178757794,82766884,865224534,0,6130,24,0,100617739,404231973374,207,425205250438,823317681219,792166,12552,0
membench,2,pmem,pgn,4000,2139.339355,154.170945894,0.001047,107299718,185189200,5067659562,105863737,48877,204471,199315,100618708,32366,3036280,186484624,176117590679,175945867411,878574077,0,8154,2443,0,100950302,404443281556,378,599281430875,823230633360,98565009,9169,0
membench,2,pmem,rnd,4000,2130.582275,154.256116957,0.001047,101013082,179212293,5076737412,104073263,45692,196024,178564,100516548,29927,3042031,178519201,176034594829,175985129421,807483706,0,5307,2019,0,100850831,404598143600,362,599633831298,825635928146,96873248,6991,0
membench,2,pmem,seq_prefetch,4000,51308.703125,109.367333101,0.001047,103350293,176118341,4743347811,4156609,7428,112078,174950,462448,32126,2988993,177502644,170725334,69563003,879971230,99995114,8122,5142,0,100688877,404152157489,269,425128725661,823443526328,147389,9330,0
membench,2,pmem,pgn_prefetch,4000,46204.832031,109.595434661,0.001047,108956948,185101429,5142217031,4359426,65453,112838,202182,594752,28184,2973259,183507095,1015120638,924214671,865429448,100053383,6149,18,0,100709936,404457398650,246,425917073041,823335155937,299259,16944,0
membench,2,pmem,rnd_prefetch,4000,42500.109375,109.682395805,0.001047,100772770,176972354,5157599558,4109275,59745,112842,178105,405728,29618,2935253,175464988,921090229,836379911,805118058,100029476,12485,0,0,100601511,404604914361,249,426310180572,825775680441,780734,14727,0
membench,2,dram,seq,4500,51350.281250,121.073501977,0.001178,103343740,177545888,4662384719,4873908,8279,140369,430234,741529,2202499,3045784,176185015,245081620,114731682,148666666,0,1374,12,0,122004566,453971073915,916,470428895148,923025772052,969919,237807,0
membench,2,dram,pgn,4500,10433.104492,128.680820955,0.001178,107849244,185512523,5074592058,104594382,35019,184015,98859438,100874772,2296681,3141029,183171664,31775232525,31610821872,148731766,0,1612,306,0,141707729,454308697928,970,499980940414,923072490274,99361140,99229663,0
membench,2,dram,rnd,4500,10197.406250,128.837257477,0.001177,101661131,178446142,5068801440,102985712,41248,183365,98894616,100794998,2305922,3154853,180896854,32041140954,31670978664,148949549,0,1462,112,0,121983332,454605251049,965,500532961196,925634014488,97158818,97045592,0
membench,2,dram,seq_prefetch,4500,51460.843750,120.935406755,0.001177,103973532,178351904,4770839251,4395742,4859,141033,430886,724004,2249953,3097683,179618208,503829681,109506351,148557114,100025221,1469,231,0,122849077,454123939192,945,469938913720,923287314078,276488,138056,0
membench,2,dram,pgn_prefetch,4500,50830.210938,120.960145314,0.001177,107579756,184645078,5167887770,4412917,64363,147776,631291,830149,2279750,3114390,182966712,301924858,164557809,148259104,100006012,1468,8793,0,123090584,454401858818,972,470028443557,923338271209,368690,263768,0
membench,2,dram,rnd_prefetch,4500,46152.925781,121.182239847,0.001177,101279894,178829613,5167545462,4419245,63650,152572,501621,652304,2279196,3105850,176534106,259697147,124457229,147984996,100014718,1630,399,0,122267292,454608977978,1026,470880911750,925670275480,921338,793428,0
membench,2,pmem,seq,4500,51391.000000,122.322349580,0.001176,102583718,176479344,4649175855,4986277,4241,125382,1084531,1413385,24552,3031561,179002806,187069607,85539627,871771086,25,6082,12,0,117466443,454208369428,104,475490908192,923375862337,154286,3360,0
membench,2,pmem,pgn,4500,2150.340088,166.904429447,0.001176,109126316,188499455,5084608756,106219913,59663,215373,196202,100598729,31799,3092951,188090648,175186643292,175048418792,874829811,0,6062,0,0,122694154,454509882796,187,648823853116,923369112841,97032253,7145,0
membench,2,pmem,rnd,4500,2141.550537,166.993821247,0.001177,102812326,181470076,5073239057,105956789,45791,207097,181509,100506861,34196,2949033,178507020,175113289857,175007790425,803670878,0,6106,43,0,122364725,454632837736,269,649107344360,925692741554,98550474,12915,0
membench,2,pmem,seq_prefetch,4500,51448.164062,122.347761014,0.001177,103350456,177399285,4760204938,4639771,3735,125045,174543,503156,32046,3040605,179554993,592371453,161290924,871700804,100014548,6102,31,0,123292695,454143912939,220,475555306015,923440967654,145386,6852,0
membench,2,pmem,pgn_prefetch,4500,49610.925781,122.428005911,0.001177,107089860,183027095,5146205016,4758931,79227,125456,456193,1480939,31297,2990788,184631051,416149815,318160389,883210713,100010674,17822,12,0,123040340,454518059847,218,475874199858,923480522066,267242,11807,0
membench,2,pmem,rnd_prefetch,4500,45300.171875,122.521591877,0.001177,100765168,177112923,5156040062,4586081,64833,125793,1004452,1258483,36466,2977375,176822052,344120283,245808468,806166627,100028954,12495,0,0,122330494,454637328075,258,476215013556,925831211044,156437,7181,0
membench,2,dram,seq,5000,51468.632812,133.947598507,0.001307,103325550,178597286,4669824789,5159271,5329,160897,478280,786150,2276515,3110247,176831352,441664135,192831430,149186322,12,1512,243,0,147668370,504081553345,948,520468616485,1023162607869,273177,145847,0
membench,2,dram,pgn,5000,10414.113281,141.588679627,0.001307,109669705,185223084,5070554923,103637185,44807,196070,98912995,100933707,2313386,3183379,184882233,31860432495,31681136533,148716924,0,1462,131,0,147854840,504381007334,1037,550144130814,1023163050219,97772801,97639245,0
membench,2,dram,rnd,5000,10202.565430,141.827754333,0.001307,101561738,179293910,5073960843,104988828,47044,195320,98852946,101678908,2324921,3159667,176681131,31794301207,31642602823,148400209,0,1556,262,0,147927505,504646474926,1136,551151755675,1025701212497,98543014,98402621,0
membench,2,dram,seq_prefetch,5000,51417.609375,133.940530758,0.001307,104064286,178820531,4770767512,5031556,7103,154976,459800,781010,2276861,3112462,180661504,533897380,194345619,149478068,100020248,1506,118,0,147881161,504123464665,1071,520465002666,1023241562055,281093,137978,0
membench,2,dram,pgn_prefetch,5000,50968.503906,133.974610060,0.001307,107703298,185589686,5169307866,5022858,70627,166226,632051,829376,2304868,3113447,183713943,318064399,173292820,148493936,100026303,1480,149,0,148477664,504319251761,1087,520573476808,1023164786318,1075453,466607,0
membench,2,dram,rnd_prefetch,5000,46157.863281,134.192999676,0.001307,103266308,182188107,5173937091,4855225,59974,182759,525004,672276,2272061,3107977,177511926,275172970,137221550,148582634,100030440,1443,74,0,148441436,504578500116,1135,521430146048,1025684062633,401939,808628,0
membench,2,pmem,seq,5000,51434.113281,135.347338504,0.001307,102604212,177357488,4658756050,5435073,4873,138521,181309,503614,27462,3050028,179022902,378850506,177494337,864795540,137,12440,6,0,147778068,504194956962,169,526149577320,1023398806819,150756,6152,0
membench,2,pmem,pgn,5000,2155.267090,179.814036291,0.001307,107275254,186093764,5065094560,108000894,50057,220902,1024966,100657971,42539,3104599,187621051,174753570384,174576884723,887664485,18,7538,0,0,149493310,504452292215,328,698916724266,1023255552830,98559275,11641,0
membench,2,pmem,rnd,5000,2145.806641,179.963970140,0.001307,101023043,180991390,5073240483,106698736,57494,235138,188190,100516110,39939,2968447,180311729,174741492801,174646795449,800935380,31,6204,6343,0,148876853,504614406392,440,699549915532,1025822360639,98425502,6692,0
membench,2,pmem,seq_prefetch,5000,51511.527344,135.358592113,0.001307,103363691,177718018,4757807146,5079049,3842,138262,172425,518445,27902,3025685,178982800,180380132,81876199,881061453,99992500,18253,9550,0,147979195,504244003672,376,526154625201,1023522466863,148783,7048,0
membench,2,pmem,pgn_prefetch,5000,50205.816406,135.409165576,0.001307,107124689,184604382,5162026402,6685006,69290,138594,192465,573768,31300,3081917,185379325,325208345,232291350,870857546,100005373,12525,25,0,148319122,504502139699,324,526357612017,1023406350226,264394,8320,0
membench,2,pmem,rnd_prefetch,5000,45746.386719,135.510969035,0.001307,100768743,177739113,5172705899,6613821,73614,139007,275720,439194,32275,2980197,177850466,259446139,175002867,811761493,100018034,6137,31,0,148469218,504709171875,308,526776757149,1026101076334,160241,5720,0
membench_base,3,dram,,,,0.000842071,,531,9603,135792,3924,0,,,,,,,,,,,,,,,,,,,,,
membench_data_init,3,dram,,,,0.815965002,,1867346,50928939,412474015,854443,1681,15911,710884,528782,1552713,2125345,49821739,47630106,13307584,109360151,0,1018,0,0,14804,545590572,8,3164053749,4788802966,102727,94533,0
membench_pregen_init,3,dram,,,,1.321722802,,2658637,70044265,713068032,428784,2184,29266,952173,1103488,2049575,2913770,71725002,68782675,17701365,153277332,0,1383,0,0,20943,942274892,12,5129971859,8116088713,134058,140013,0
membench_base,3,pmem,,,,0.001194823,,590,9817,136279,4142,0,,,,,,,,,,,,,,,,,,,,,
membench_data_init,3,pmem,,,,1.853101493,,1924114,51094915,411964317,333785,938,3613,102436,232268,7982,2144947,51099248,69584825,47999663,629311734,0,5087,1215,0,22610,537087113,6,7196827474,4677317582,100924,1724,0
membench_pregen_init,3,pmem,,,,2.747849070,,2625501,69964312,711411199,470311,1226,5236,144830,328105,10041,2917629,69506753,444187529,110392660,872288613,0,6204,0,0,33193,946688968,11,10670595066,8101112837,141263,2619,0
membench,3,dram,seq,0,51591.972656,4.751192361,0.000015,102689724,170756394,4595472966,747850,2492,31148,170568,413769,2020845,2878283,169131683,217379085,203473121,148846028,0,1499,1596,0,36328,4055139438,37,18444130810,23032088808,150417,144683,0
