exec,run,node_kind,access_pattern,spinloop_iterations,throughput,seconds-time-elapsed,spinloop_duration,cache-misses,L1-dcache-load-misses
membench,2,dram,rnd_prefetch,15000,31554.201172,40.747031082,0.003889,13041825,81934384
membench,2,pmem,seq,15000,42518.812500,42.076928256,0.003888,13030994,81858690
membench,2,pmem,pgn,15000,2116.436279,46.577186993,0.003888,13583658,82683541
membench,2,pmem,rnd,15000,2100.241943,46.599730343,0.003888,12943011,82051650
membench,2,pmem,seq_prefetch,15000,39495.718750,42.100097013,0.003888,13094620,81870377
membench,2,pmem,pgn_prefetch,15000,45870.296875,42.061430810,0.003888,13457596,82511115
membench,2,pmem,rnd_prefetch,15000,31506.679688,42.156674388,0.003888,12826824,81874451
membench,2,dram,seq,20000,37888.835938,53.563233363,0.005175,13400434,82492857
membench,2,dram,pgn,20000,9680.888672,54.346270994,0.005177,13831013,83139027
membench,2,dram,rnd,20000,9373.045898,54.365848875,0.005175,13229163,82440827
membench,2,dram,seq_prefetch,20000,35667.535156,53.577023995,0.005175,13546815,82533660
membench,2,dram,pgn_prefetch,20000,44062.570312,53.528269977,0.005175,13767352,83150256
membench,2,dram,rnd_prefetch,20000,28656.826172,53.652814489,0.005175,13109611,82435574
membench,2,pmem,seq,20000,37870.898438,54.969608146,0.005174,13027557,82399994
membench,2,pmem,pgn,20000,2105.095703,59.461390287,0.005174,13575675,83162687
membench,2,pmem,rnd,20000,2091.198975,59.832655433,0.005209,12942742,82456789
membench,2,pmem,seq_prefetch,20000,35674.917969,54.991789391,0.005175,13126923,82402375
membench,2,pmem,pgn_prefetch,20000,40558.242188,54.954056341,0.005174,13469468,83049133
membench,2,pmem,rnd_prefetch,20000,28757.035156,55.048279010,0.005174,12842370,82359423
membench_base,3,dram,,,,0.000508049,,566,9373
membench_data_init,3,dram,,,,0.960485006,,2186866,51157351
membench_pregen_init,3,dram,,,,1.567313664,,2967214,70201527
membench_base,3,pmem,,,,0.000580043,,579,9710
membench_data_init,3,pmem,,,,1.991646492,,2170416,51206611
membench_pregen_init,3,pmem,,,,2.984522668,,2972451,70264866
membench,3,dram,seq,0,42185.191406,1.941983294,0.000016,12993075,80225097
membench,3,dram,pgn,0,9929.963867,2.708576464,0.000016,13588866,80889091
membench,3,dram,rnd,0,9583.188477,2.743813313,0.000016,12950997,80257788
membench,3,dram,seq_prefetch,0,38848.980469,1.962023290,0.000016,13060544,80168519
membench,3,dram,pgn_prefetch,0,20521.787109,2.190006556,0.000016,13444195,80892967
membench,3,dram,rnd_prefetch,0,17918.128906,2.261658126,0.000016,12832500,80274629
membench,3,pmem,seq,0,25161.347656,3.516941414,0.000016,12986193,80288264
membench,3,pmem,pgn,0,1975.539185,8.208718186,0.000017,13558060,81132172
membench,3,pmem,rnd,0,1964.607544,8.203673122,0.000016,12934289,80495465
membench,3,pmem,seq_prefetch,0,22203.966797,3.576932108,0.000016,13052711,80311544
membench,3,pmem,pgn_prefetch,0,3606.115723,5.895004047,0.000016,13438709,81037252
membench,3,pmem,rnd_prefetch,0,3529.654053,5.950074695,0.000016,12800088,80355697
membench,3,dram,seq,500,42828.937500,3.239683100,0.000146,13002611,80280475
membench,3,dram,pgn,500,9905.580078,4.007354094,0.000146,13582321,80949492
membench,3,dram,rnd,500,9548.700195,4.055446715,0.000147,12969503,80329884
membench,3,dram,seq_prefetch,500,39842.859375,3.256896260,0.000146,13050774,80279617
membench,3,dram,pgn_prefetch,500,38619.136719,3.264288440,0.000146,13439543,80875283
membench,3,dram,rnd_prefetch,500,27949.199219,3.367029446,0.000146,12812574,80316412
membench,3,pmem,seq,500,40818.992188,4.667809769,0.000146,12987443,80344647
membench,3,pmem,pgn,500,1971.391968,9.503973501,0.000146,13563976,81161939
membench,3,pmem,rnd,500,1958.866821,9.529057539,0.000147,12940670,80540226
membench,3,pmem,seq_prefetch,500,34183.593750,4.720690445,0.000146,13022411,80336534
membench,3,pmem,pgn_prefetch,500,4741.484863,6.537249466,0.000146,13429218,81072438
membench,3,pmem,rnd_prefetch,500,4625.813477,6.592053641,0.000147,12806860,80375889
membench,3,dram,seq,1000,43089.890625,4.526164642,0.000275,13037948,80282757
membench,3,dram,pgn,1000,9848.452148,5.309097281,0.000275,13587597,81004794
membench,3,dram,rnd,1000,9509.997070,5.348015191,0.000275,12976865,80374610
membench,3,dram,seq_prefetch,1000,40045.171875,4.545527798,0.000275,13173133,80338894
membench,3,dram,pgn_prefetch,1000,43785.902344,4.520299191,0.000275,13481393,81005658
membench,3,dram,rnd_prefetch,1000,30534.257812,4.622686571,0.000275,12818205,80364024
membench,3,pmem,seq,1000,42595.789062,5.943362745,0.000275,12995843,80382983
membench,3,pmem,pgn,1000,1998.615845,10.719640984,0.000275,13567921,81219191
membench,3,pmem,rnd,1000,1985.976929,10.746228150,0.000276,12940806,80590143
membench,3,pmem,seq_prefetch,1000,32688.818359,6.023290397,0.000275,13189289,80334769
membench,3,pmem,pgn_prefetch,1000,7116.105957,7.116799209,0.000275,13436784,81093417
membench,3,pmem,rnd_prefetch,1000,6846.182617,7.174476434,0.000275,12802517,80467512
membench,3,dram,seq,1500,43027.777344,5.812802965,0.000403,13028691,80390198
membench,3,dram,pgn,1500,9916.669922,6.585270582,0.000404,13620767,81004552
membench,3,dram,rnd,1500,9548.626953,6.629941351,0.000404,12966545,80372462
membench,3,dram,seq_prefetch,1500,39981.769531,5.833027580,0.000404,13120351,80516639
membench,3,dram,pgn_prefetch,1500,46583.996094,5.793720444,0.000403,13468687,81049664
membench,3,dram,rnd_prefetch,1500,31685.779297,5.897952770,0.000404,12859050,80434602
membench,3,pmem,seq,1500,42937.433594,7.232234467,0.000404,12991179,80442890
membench,3,pmem,pgn,1500,2031.342773,11.924838989,0.000404,13561068,81212169
membench,3,pmem,rnd,1500,2017.008667,11.956153037,0.000404,12937955,80630078
membench,3,pmem,seq_prefetch,1500,39600.980469,7.255374194,0.000404,13038225,80377691
membench,3,pmem,pgn_prefetch,1500,13018.985352,7.771288733,0.000404,13435428,81125756
membench,3,pmem,rnd_prefetch,1500,12046.349609,7.826713637,0.000404,12804170,80489349
membench,3,dram,seq,2000,43041.113281,7.097429245,0.000532,13041958,80409659
membench,3,dram,pgn,2000,9848.461914,7.883745162,0.000532,13600555,81118795
membench,3,dram,rnd,2000,9517.519531,7.920242443,0.000532,12980145,80440339
membench,3,dram,seq_prefetch,2000,40001.121094,7.118970764,0.000532,13210471,80451249
membench,3,dram,pgn_prefetch,2000,46658.984375,7.079889285,0.000532,13474708,81118026
membench,3,dram,rnd_prefetch,2000,31721.158203,7.182701723,0.000532,12840641,80476248
membench,3,pmem,seq,2000,42922.691406,8.515438634,0.000532,12998690,80487516
membench,3,pmem,pgn,2000,2044.610474,13.176073383,0.000532,13558273,81317246
membench,3,pmem,rnd,2000,2030.324585,13.204079853,0.000532,12928979,80624048
membench,3,pmem,seq_prefetch,2000,38798.187500,8.545641533,0.000532,13209905,80489302
membench,3,pmem,pgn_prefetch,2000,21059.060547,8.762222359,0.000532,13437626,81099367
membench,3,pmem,rnd_prefetch,2000,17618.787109,8.850202930,0.000532,12804780,80534466
membench,3,dram,seq,2500,42955.878906,8.386306541,0.000661,13071186,80518699
membench,3,dram,pgn,2500,9922.170898,9.154980541,0.000661,13601677,81116092
membench,3,dram,rnd,2500,9590.790039,9.199002387,0.000661,12999644,80555278
membench,3,dram,seq_prefetch,2500,39959.722656,8.404160928,0.000661,13083144,80444244
membench,3,dram,pgn_prefetch,2500,46663.121094,8.368027867,0.000661,13505699,81173566
membench,3,dram,rnd_prefetch,2500,31701.951172,8.470349641,0.000661,12846971,80479645
membench,3,pmem,seq,2500,42978.035156,9.805507151,0.000661,12999163,80543024
membench,3,pmem,pgn,2500,2061.416504,14.428830182,0.000661,13560219,81314105
membench,3,pmem,rnd,2500,2044.795044,14.457386101,0.000661,12937419,80733165
membench,3,pmem,seq_prefetch,2500,39761.273438,9.825458278,0.000661,13208073,80549660
membench,3,pmem,pgn_prefetch,2500,24746.166016,9.978162534,0.000661,13427266,81211718
membench,3,pmem,rnd_prefetch,2500,19993.441406,10.066991741,0.000661,12808506,80585255
membench,3,dram,seq,3000,43008.535156,9.671032211,0.000789,13063172,80569019
membench,3,dram,pgn,3000,9890.414062,10.450341955,0.000789,13636667,81241425
membench,3,dram,rnd,3000,9570.367188,10.482576999,0.000790,12982287,80597109
membench,3,dram,seq_prefetch,3000,39955.570312,9.689129173,0.000790,13126632,80567743
membench,3,dram,pgn_prefetch,3000,46774.875000,9.652347805,0.000790,13474628,81213186
membench,3,dram,rnd_prefetch,3000,31632.255859,9.754793545,0.000790,12872637,80602430
membench,3,pmem,seq,3000,42920.296875,11.089389951,0.000789,12994106,80589778
membench,3,pmem,pgn,3000,2071.944580,15.686477044,0.000789,13566126,81420394
membench,3,pmem,rnd,3000,2056.351562,15.716897640,0.000790,12939223,80777375
membench,3,pmem,seq_prefetch,3000,39881.949219,11.112337513,0.000789,13047072,80603174
membench,3,pmem,pgn_prefetch,3000,30556.462891,11.188133690,0.000789,13436204,81259953
membench,3,pmem,rnd_prefetch,3000,23412.240234,11.279523052,0.000789,12801903,80569604
membench,3,dram,seq,3500,42953.480469,10.960204181,0.000918,13071693,80621498
membench,3,dram,pgn,3500,9912.216797,11.735009579,0.000918,13624517,81289606
membench,3,dram,rnd,3500,9562.844727,11.768943032,0.000918,12981871,80654987
membench,3,dram,seq_prefetch,3500,39967.546875,10.973736693,0.000918,13259482,80633033
membench,3,dram,pgn_prefetch,3500,46675.535156,10.938121409,0.000918,13485915,81281601
membench,3,dram,rnd_prefetch,3500,31652.480469,11.041492273,0.000918,12851381,80646937
membench,3,pmem,seq,3500,42895.996094,12.373550553,0.000918,12991947,80650158
membench,3,pmem,pgn,3500,2085.824219,16.944424696,0.000918,13562054,81470940
membench,3,pmem,rnd,3500,2070.617188,17.015100651,0.000922,12933398,80859950
membench,3,pmem,seq_prefetch,3500,39843.335938,12.402873221,0.000918,13214384,80646985
membench,3,pmem,pgn_prefetch,3500,36656.894531,12.419035801,0.000918,13428654,81305787
membench,3,pmem,rnd_prefetch,3500,26914.421875,12.510761782,0.000918,12807671,80677467
membench,3,dram,seq,4000,43068.363281,12.244020717,0.001047,13101097,80685236
membench,3,dram,pgn,4000,9880.163086,13.074869233,0.001052,13619454,81349223
membench,3,dram,rnd,4000,9529.746094,13.062725316,0.001047,13017158,80723155
membench,3,dram,seq_prefetch,4000,39999.039062,12.263615578,0.001047,13167064,80681541
membench,3,dram,pgn_prefetch,4000,46308.730469,12.226346122,0.001047,13509350,81287248
membench,3,dram,rnd_prefetch,4000,31628.054688,12.329983141,0.001047,12869675,80705344
membench,3,pmem,seq,4000,42983.207031,13.661027207,0.001047,13005145,80686152
membench,3,pmem,pgn,4000,2095.635010,18.205538885,0.001047,13563362,81525238
membench,3,pmem,rnd,4000,2081.063232,18.232936164,0.001047,12935310,80885527
membench,3,pmem,seq_prefetch,4000,39944.078125,13.685214751,0.001047,13032848,80637073
membench,3,pmem,pgn_prefetch,4000,43037.593750,13.667235915,0.001047,13433090,81296517
membench,3,pmem,rnd_prefetch,4000,30011.644531,13.759899140,0.001047,12800140,80743598
membench,3,dram,seq,4500,42926.929688,13.544982147,0.001177,13088526,80736019
membench,3,dram,pgn,4500,9876.347656,14.324432803,0.001177,13665587,81403234
membench,3,dram,rnd,4500,9533.642578,14.361615658,0.001177,13010551,80762746
membench,3,dram,seq_prefetch,4500,39950.144531,13.563904839,0.001177,13309744,80748956
membench,3,dram,pgn_prefetch,4500,46655.500000,13.522378180,0.001177,13518363,81318708
membench,3,dram,rnd_prefetch,4500,31575.423828,13.624429106,0.001177,12896293,80755589
membench,3,pmem,seq,4500,42905.750000,14.962704641,0.001177,12995690,80752329
membench,3,pmem,pgn,4500,2104.793945,19.482207413,0.001176,13571780,81570608
membench,3,pmem,rnd,4500,2089.350830,19.508374350,0.001177,12934197,80933781
membench,3,pmem,seq_prefetch,4500,39812.722656,14.985329351,0.001177,13228651,80747887
membench,3,pmem,pgn_prefetch,4500,45866.089844,14.948905478,0.001177,13433400,81435101
membench,3,pmem,rnd_prefetch,4500,31325.867188,15.041640798,0.001177,12808050,80781476
membench,3,dram,seq,5000,42929.507812,14.846698375,0.001307,13089706,80711719
membench,3,dram,pgn,5000,9892.977539,15.623522702,0.001307,13648467,81395189
membench,3,dram,rnd,5000,9560.503906,15.663428027,0.001307,13016819,80824171
membench,3,dram,seq_prefetch,5000,39721.156250,14.867906446,0.001307,13145332,80785818
membench,3,dram,pgn_prefetch,5000,46640.917969,14.826117237,0.001307,13510798,81452210
membench,3,dram,rnd_prefetch,5000,31417.888672,14.929734291,0.001307,12879948,80808787
membench,3,pmem,seq,5000,42773.976562,16.264678183,0.001307,13008303,80740699
membench,3,pmem,pgn,5000,2111.087646,20.773585905,0.001307,13577924,81635158
membench,3,pmem,rnd,5000,2094.962158,20.802526285,0.001307,12935625,80953596
membench,3,pmem,seq_prefetch,5000,39908.210938,16.284692184,0.001307,13231496,80819084
membench,3,pmem,pgn_prefetch,5000,46305.515625,16.248333909,0.001307,13438180,81464917
membench,3,pmem,rnd_prefetch,5000,31550.519531,16.340521737,0.001307,12803617,80837096
membench,3,dram,seq,10000,42271.859375,27.803654771,0.002602,13223870,81368773
membench,3,dram,pgn,10000,9940.575195,28.573917559,0.002602,13720184,81987267
membench,3,dram,rnd,10000,9590.237305,28.609137625,0.002602,13091732,81402205
membench,3,dram,seq_prefetch,10000,39535.847656,27.819035515,0.002602,13256101,81342575
membench,3,dram,pgn_prefetch,10000,46243.843750,27.786508719,0.002602,13626746,82046335
membench,3,dram,rnd_prefetch,10000,31609.158203,27.885185882,0.002602,12984138,81459167
membench,3,pmem,seq,10000,42240.968750,29.220524891,0.002602,13019487,81315546
membench,3,pmem,pgn,10000,2113.686035,33.714095985,0.002602,13568106,82159808
membench,3,pmem,rnd,10000,2099.512207,33.735419987,0.002602,12932698,81488535
membench,3,pmem,seq_prefetch,10000,38575.187500,29.244801577,0.002602,13079191,81321863
membench,3,pmem,pgn_prefetch,10000,45614.402344,29.205217262,0.002602,13449925,81999085
membench,3,pmem,rnd_prefetch,10000,31489.615234,29.292294456,0.002602,12819191,81301650
membench,3,dram,seq,15000,42380.425781,40.665066225,0.003888,13288487,81915195
membench,3,dram,pgn,15000,9924.573242,41.440263230,0.003889,13804021,82617167
membench,3,dram,rnd,15000,9554.995117,41.476617475,0.003888,13165371,82004713
membench,3,dram,seq_prefetch,15000,39386.980469,40.682344756,0.003889,13388586,81933801
membench,3,dram,pgn_prefetch,15000,46256.035156,40.650691952,0.003889,13687319,82560199
membench,3,dram,rnd_prefetch,15000,31598.470703,40.746450378,0.003889,13059637,81875916
membench,3,pmem,seq,15000,42385.992188,42.081917580,0.003888,13016736,81846195
membench,3,pmem,pgn,15000,2117.604492,46.571340682,0.003888,13571496,82624121
membench,3,pmem,rnd,15000,2102.303467,46.596980402,0.003888,12932590,81999946
membench,3,pmem,seq_prefetch,15000,38945.507812,42.109228642,0.003888,13222149,81783007
membench,3,pmem,pgn_prefetch,15000,45988.007812,42.065524431,0.003888,13451083,82477012
membench,3,pmem,rnd_prefetch,15000,31348.455078,42.154577278,0.003888,12823881,81851124
membench,3,dram,seq,20000,38153.523438,53.560755810,0.005175,13378272,82459600
membench,3,dram,pgn,20000,9700.619141,54.328647918,0.005175,13862780,83114095
membench,3,dram,rnd,20000,9351.790039,54.370578276,0.005175,13211228,82415344
membench,3,dram,seq_prefetch,20000,35748.121094,53.567843486,0.005175,13565001,82447078
membench,3,dram,pgn_prefetch,20000,40761.921875,53.541587327,0.005175,13749211,83097874
membench,3,dram,rnd_prefetch,20000,28900.230469,53.643114725,0.005175,13105685,82393609
membench,3,pmem,seq,20000,38070.871094,54.976300177,0.005175,13027473,82387343
membench,3,pmem,pgn,20000,2105.490723,59.461913536,0.005175,13574433,83141232
membench,3,pmem,rnd,20000,2090.625732,59.480918483,0.005174,12936580,82431002
membench,3,pmem,seq_prefetch,20000,35681.535156,54.992698369,0.005174,13230070,82327755
membench,3,pmem,pgn_prefetch,20000,40455.203125,54.955919805,0.005174,13471141,83014638
membench,3,pmem,rnd_prefetch,20000,28802.919922,55.047472079,0.005174,12830479,82343977
