exec,run,node_kind,access_pattern,spinloop_iterations,throughput,seconds-time-elapsed,spinloop_duration,cache-misses,L1-dcache-load-misses
membench,2,dram,rnd_prefetch,15000,31649.476562,40.744065401,0.003889,13012558,81860864
membench,2,pmem,seq,15000,42277.578125,42.076476613,0.003888,13033495,81848509
membench,2,pmem,pgn,15000,2115.673096,46.578838803,0.003888,13576824,82627085
membench,2,pmem,rnd,15000,2100.521240,46.597111071,0.003888,12950963,82064004
membench,2,pmem,seq_prefetch,15000,39112.917969,42.103149452,0.003888,13210297,81854950
membench,2,pmem,pgn_prefetch,15000,45882.925781,42.061444015,0.003888,13466830,82514620
membench,2,pmem,rnd_prefetch,15000,31442.783203,42.155213536,0.003888,12810471,81912428
membench,2,dram,seq,20000,38132.429688,53.558021729,0.005175,13357746,82440784
membench,2,dram,pgn,20000,9687.463867,54.324523379,0.005176,13862407,83129071
membench,2,dram,rnd,20000,9362.226562,54.372820578,0.005176,13202044,82448109
membench,2,dram,seq_prefetch,20000,35621.542969,53.574589913,0.005175,13586084,82504884
membench,2,dram,pgn_prefetch,20000,40744.816406,53.540301423,0.005175,13731541,83083880
membench,2,dram,rnd_prefetch,20000,28817.613281,53.643722372,0.005175,13125756,82443008
membench,2,pmem,seq,20000,38130.246094,54.971855541,0.005174,13025721,82380777
membench,2,pmem,pgn,20000,2105.147949,59.458714915,0.005174,13581281,83175331
membench,2,pmem,rnd,20000,2091.040527,59.482485777,0.005174,12930507,82497917
membench,2,pmem,seq_prefetch,20000,35584.273438,54.994398565,0.005174,13219933,82430113
membench,2,pmem,pgn_prefetch,20000,41263.488281,54.946112108,0.005174,13454680,83049206
membench,2,pmem,rnd_prefetch,20000,28669.888672,55.045549174,0.005174,12845290,82368239
membench_base,3,dram,,,,0.000584415,,421,9524
membench_data_init,3,dram,,,,0.961266586,,2174402,51157429
membench_pregen_init,3,dram,,,,1.568647960,,2962597,70202414
membench_base,3,pmem,,,,0.001065739,,498,10144
membench_data_init,3,pmem,,,,1.991232998,,2162370,51203166
membench_pregen_init,3,pmem,,,,2.982085121,,2964333,70269456
membench,3,dram,seq,0,42186.082031,1.939038932,0.000016,12996880,80224412
membench,3,dram,pgn,0,9924.297852,2.710739749,0.000016,13571805,80887030
membench,3,dram,rnd,0,9589.392578,2.746632451,0.000016,12949870,80256394
membench,3,dram,seq_prefetch,0,38840.078125,1.959648096,0.000016,13060583,80220185
membench,3,dram,pgn_prefetch,0,20505.878906,2.191744974,0.000016,13431870,80884333
membench,3,dram,rnd_prefetch,0,17912.158203,2.262891346,0.000016,12803582,80256766
membench,3,pmem,seq,0,25303.003906,3.517358908,0.000016,12980010,80232832
membench,3,pmem,pgn,0,1974.728638,8.189248093,0.000016,13563376,81118039
membench,3,pmem,rnd,0,1965.421997,8.204442500,0.000016,12921466,80431651
membench,3,pmem,seq_prefetch,0,21613.257812,3.589115304,0.000016,13013733,80295378
membench,3,pmem,pgn_prefetch,0,3605.265381,5.919961306,0.000017,13419926,80994048
membench,3,pmem,rnd_prefetch,0,3531.780518,5.951326706,0.000016,12811487,80440998
membench,3,dram,seq,500,42862.898438,3.238645708,0.000146,12993939,80278219
membench,3,dram,pgn,500,9900.902344,4.015359900,0.000146,13576047,80943370
membench,3,dram,rnd,500,9553.224609,4.056827644,0.000147,12950278,80313201
membench,3,dram,seq_prefetch,500,39746.101562,3.258292408,0.000146,13034540,80278816
membench,3,dram,pgn_prefetch,500,38466.867188,3.265581802,0.000146,13435962,80930186
membench,3,dram,rnd_prefetch,500,28133.667969,3.362680397,0.000146,12807648,80303441
membench,3,pmem,seq,500,40803.835938,4.668846151,0.000146,12989935,80335238
membench,3,pmem,pgn,500,1971.589111,9.504563371,0.000146,13545639,81178937
membench,3,pmem,rnd,500,1958.536621,9.532752431,0.000147,12925884,80474806
membench,3,pmem,seq_prefetch,500,25058.449219,4.830560747,0.000146,13143051,80295672
membench,3,pmem,pgn_prefetch,500,4739.147949,6.537926565,0.000146,13434212,81075238
membench,3,pmem,rnd_prefetch,500,4622.497070,6.589713695,0.000147,12791753,80447088
membench,3,dram,seq,1000,43018.152344,4.525420142,0.000275,13030017,80268732
membench,3,dram,pgn,1000,9848.617188,5.309210283,0.000275,13581059,80998186
membench,3,dram,rnd,1000,9504.059570,5.347863004,0.000275,12954293,80305229
membench,3,dram,seq_prefetch,1000,39956.687500,4.543332369,0.000275,13177808,80328686
membench,3,dram,pgn_prefetch,1000,43658.207031,4.520446445,0.000275,13449874,80982498
membench,3,dram,rnd_prefetch,1000,30570.757812,4.623936612,0.000275,12814136,80359258
membench,3,pmem,seq,1000,42603.406250,5.945666603,0.000275,12986629,80390310
membench,3,pmem,pgn,1000,1999.488159,10.718770879,0.000275,13557766,81224144
membench,3,pmem,rnd,1000,1985.952515,10.747333136,0.000275,12927074,80526920
membench,3,pmem,seq_prefetch,1000,36708.429688,5.988258040,0.000275,13023442,80334277
membench,3,pmem,pgn_prefetch,1000,7118.780273,7.119160431,0.000275,13422054,81098525
membench,3,pmem,rnd_prefetch,1000,6838.214844,7.172064677,0.000275,12789705,80467200
membench,3,dram,seq,1500,42975.449219,5.809845017,0.000403,13014904,80386376
membench,3,dram,pgn,1500,9917.860352,6.590083832,0.000404,13585623,81057025
membench,3,dram,rnd,1500,9563.987305,6.631677016,0.000404,12963771,80425173
membench,3,dram,seq_prefetch,1500,39785.636719,5.831360704,0.000404,13068135,80387994
membench,3,dram,pgn_prefetch,1500,46502.976562,5.793157369,0.000403,13456278,81041767
membench,3,dram,rnd_prefetch,1500,31663.103516,5.896841947,0.000404,12819239,80423978
membench,3,pmem,seq,1500,42873.742188,7.232144511,0.000403,12983003,80381360
membench,3,pmem,pgn,1500,2030.653931,11.926989271,0.000403,13554350,81270422
membench,3,pmem,rnd,1500,2016.737793,11.955428617,0.000404,12923279,80644518
membench,3,pmem,seq_prefetch,1500,39626.089844,7.255772762,0.000404,13024032,80383904
membench,3,pmem,pgn_prefetch,1500,13026.345703,7.771856682,0.000403,13422548,81069987
membench,3,pmem,rnd_prefetch,1500,12041.083984,7.825255016,0.000404,12790244,80491132
membench,3,dram,seq,2000,43037.593750,7.097890838,0.000532,13033264,80449514
membench,3,dram,pgn,2000,9861.203125,7.880081469,0.000532,13600821,81114216
membench,3,dram,rnd,2000,9511.516602,7.914438566,0.000532,12961468,80491655
membench,3,dram,seq_prefetch,2000,39988.800781,7.115888784,0.000532,13224579,80448242
membench,3,dram,pgn_prefetch,2000,46662.468750,7.077694878,0.000532,13451645,81040574
membench,3,dram,rnd_prefetch,2000,31682.466797,7.184803902,0.000532,12826139,80479819
membench,3,pmem,seq,2000,42957.726562,8.539863405,0.000532,12990256,80491758
membench,3,pmem,pgn,2000,2044.942627,13.177069953,0.000532,13556377,81326296
membench,3,pmem,rnd,2000,2028.421875,13.204099108,0.000532,12928343,80623887
membench,3,pmem,seq_prefetch,2000,39738.363281,8.544469262,0.000532,13206782,80498348
membench,3,pmem,pgn_prefetch,2000,21167.560547,8.760983767,0.000532,13431988,81099719
membench,3,pmem,rnd_prefetch,2000,17634.228516,8.850491409,0.000532,12787125,80549473
membench,3,dram,seq,2500,43043.707031,8.386205636,0.000661,13038163,80434600
membench,3,dram,pgn,2500,9929.915039,9.158669014,0.000661,13600901,81109045
membench,3,dram,rnd,2500,9578.581055,9.199789262,0.000661,12973787,80531136
membench,3,dram,seq_prefetch,2500,39991.523438,8.398459876,0.000661,13078569,80441079
membench,3,dram,pgn_prefetch,2500,46626.785156,8.366082230,0.000661,13476553,81157930
membench,3,dram,rnd_prefetch,2500,31651.679688,8.470374845,0.000661,12832202,80473827
membench,3,pmem,seq,2500,42929.507812,9.804503331,0.000661,12985176,80482217
membench,3,pmem,pgn,2500,2061.653320,14.425719779,0.000661,13561965,81388759
membench,3,pmem,rnd,2500,2045.706787,14.456538044,0.000661,12925514,80732239
membench,3,pmem,seq_prefetch,2500,39885.289062,9.825091851,0.000661,13037350,80543849
membench,3,pmem,pgn_prefetch,2500,24720.716797,9.978247856,0.000661,13424991,81210452
membench,3,pmem,rnd_prefetch,2500,19991.923828,10.068669483,0.000661,12785604,80525898
membench,3,dram,seq,3000,43096.203125,9.672733377,0.000789,13048786,80553962
membench,3,dram,pgn,3000,9896.668945,10.451081183,0.000790,13611778,81228706
membench,3,dram,rnd,3000,9571.539062,10.485198711,0.000790,12980113,80546794
membench,3,dram,seq_prefetch,3000,39956.050781,9.689531828,0.000790,13179484,80492050
membench,3,dram,pgn_prefetch,3000,46654.195312,9.654505600,0.000789,13475539,81213515
membench,3,dram,rnd_prefetch,3000,31656.089844,9.756830987,0.000790,12846374,80589004
membench,3,pmem,seq,3000,42940.937500,11.088846167,0.000789,12989215,80602527
membench,3,pmem,pgn,3000,2072.418213,15.687898251,0.000789,13554602,81431806
membench,3,pmem,rnd,3000,2056.878906,15.715832053,0.000790,12918129,80730147
membench,3,pmem,seq_prefetch,3000,39646.355469,11.113197430,0.000789,13211251,80594511
membench,3,pmem,pgn_prefetch,3000,30514.876953,11.188280609,0.000789,13425321,81265575
membench,3,pmem,rnd_prefetch,3000,23479.414062,11.277574576,0.000789,12791122,80586078
membench,3,dram,seq,3500,43046.113281,10.958295349,0.000918,13063415,80603095
membench,3,dram,pgn,3500,9946.596680,11.731781226,0.000918,13619201,81285638
membench,3,dram,rnd,3500,9629.069336,11.759996822,0.000919,12980700,80654289
membench,3,dram,seq_prefetch,3500,39968.664062,10.974069324,0.000918,13198337,80604497
membench,3,dram,pgn_prefetch,3500,46675.535156,10.939486750,0.000918,13475378,81268929
membench,3,dram,rnd_prefetch,3500,31677.548828,11.037743531,0.000918,12851129,80639807
membench,3,pmem,seq,3500,42914.035156,12.374428981,0.000918,12997159,80649950
membench,3,pmem,pgn,3500,2085.584961,16.946084403,0.000918,13538068,81426345
membench,3,pmem,rnd,3500,2070.252197,16.969718113,0.000918,12927199,80836137
membench,3,pmem,seq_prefetch,3500,39769.496094,12.400759884,0.000918,13204418,80651473
membench,3,pmem,pgn_prefetch,3500,36671.003906,12.417205001,0.000918,13430655,81316126
membench,3,pmem,rnd_prefetch,3500,26924.712891,12.509625364,0.000918,12792534,80684364
membench,3,dram,seq,4000,43001.136719,12.245535539,0.001047,13070389,80669130
membench,3,dram,pgn,4000,9886.717773,13.023076645,0.001047,13619463,81338012
membench,3,dram,rnd,4000,9546.776367,13.063220487,0.001047,13002993,80703956
membench,3,dram,seq_prefetch,4000,39940.089844,12.264811586,0.001047,13104960,80671383
membench,3,dram,pgn_prefetch,4000,46599.843750,12.225774018,0.001047,13498656,81324132
membench,3,dram,rnd_prefetch,4000,31666.013672,12.329693898,0.001047,12860894,80637512
membench,3,pmem,seq,4000,42954.957031,13.660694987,0.001047,12983527,80696933
membench,3,pmem,pgn,4000,2095.385742,18.207666159,0.001047,13564767,81520482
membench,3,pmem,rnd,4000,2080.133545,18.235247401,0.001047,12919536,80890402
membench,3,pmem,seq_prefetch,4000,39870.660156,13.685276455,0.001047,13038278,80644890
membench,3,pmem,pgn_prefetch,4000,43018.707031,13.667185232,0.001047,13427332,81368757
membench,3,pmem,rnd_prefetch,4000,30014.076172,13.757903517,0.001047,12796034,80729818
membench,3,dram,seq,4500,42916.429688,13.546716379,0.001177,13077689,80727457
membench,3,dram,pgn,4500,9850.703125,14.325405756,0.001177,13633263,81391222
membench,3,dram,rnd,4500,9530.762695,14.362856635,0.001177,12994860,80769152
membench,3,dram,seq_prefetch,4500,39948.546875,13.557548271,0.001177,13282134,80723357
membench,3,dram,pgn_prefetch,4500,46626.785156,13.527025173,0.001177,13493871,81381218
membench,3,dram,rnd_prefetch,4500,31592.082031,13.629892156,0.001177,12870574,80754726
membench,3,pmem,seq,4500,42874.292969,14.962326375,0.001177,12984989,80750041
membench,3,pmem,pgn,4500,2105.835449,19.481420603,0.001177,13547421,81576160
membench,3,pmem,rnd,4500,2089.215820,19.506484077,0.001176,12922779,80948084
membench,3,pmem,seq_prefetch,4500,39830.800781,14.986331029,0.001177,13038703,80758832
membench,3,pmem,pgn_prefetch,4500,45928.445312,14.950235956,0.001177,13424939,81422153
membench,3,pmem,rnd_prefetch,4500,31347.863281,15.041658282,0.001177,12797453,80783549
membench,3,dram,seq,5000,42832.421875,14.847267372,0.001307,13082501,80741089
membench,3,dram,pgn,5000,9870.060547,15.624274710,0.001307,13638799,81391047
membench,3,dram,rnd,5000,9545.099609,15.661532924,0.001307,12999787,80810774
membench,3,dram,seq_prefetch,5000,39940.886719,14.862410006,0.001307,13132338,80794021
membench,3,dram,pgn_prefetch,5000,46572.281250,14.823857155,0.001307,13509659,81435334
membench,3,dram,rnd_prefetch,5000,31600.769531,14.931177154,0.001307,12875705,80816967
membench,3,pmem,seq,5000,42861.246094,16.263386213,0.001307,12994961,80801667
membench,3,pmem,pgn,5000,2111.254639,20.771664738,0.001307,13549702,81629255
membench,3,pmem,rnd,5000,2095.546875,20.795482485,0.001307,12921543,80919417
membench,3,pmem,seq_prefetch,5000,39832.703125,16.286087401,0.001307,13168903,80811309
membench,3,pmem,pgn_prefetch,5000,46281.941406,16.245210483,0.001307,13428374,81460899
membench,3,pmem,rnd_prefetch,5000,31511.250000,16.343556645,0.001307,12800815,80846795
membench,3,dram,seq,10000,42476.371094,27.802578629,0.002602,13184750,81373237
membench,3,dram,pgn,10000,9938.796875,28.572226234,0.002602,13699735,81963330
membench,3,dram,rnd,10000,9592.611328,28.608806483,0.002602,13067195,81326156
membench,3,dram,seq_prefetch,10000,39527.722656,27.816270150,0.002602,13340650,81314852
membench,3,dram,pgn_prefetch,10000,46390.578125,27.782099259,0.002602,13582174,81928424
membench,3,dram,rnd_prefetch,10000,31440.212891,27.881852855,0.002602,12950507,81388398
membench,3,pmem,seq,10000,42448.605469,29.213362006,0.002602,13006560,81315867
membench,3,pmem,pgn,10000,2114.539551,33.712903600,0.002602,13554868,82154598
membench,3,pmem,rnd,10000,2097.931885,33.739298663,0.002602,12920264,81458513
membench,3,pmem,seq_prefetch,10000,39244.464844,29.237632517,0.002602,13078874,81306326
membench,3,pmem,pgn_prefetch,10000,46009.164062,29.198880348,0.002602,13447766,81999147
membench,3,pmem,rnd_prefetch,10000,31452.375000,29.290366532,0.002602,12813844,81376281
membench,3,dram,seq,15000,42403.246094,40.664884926,0.003889,13273759,81941365
membench,3,dram,pgn,15000,9914.929688,41.437630497,0.003889,13768665,82572380
membench,3,dram,rnd,15000,9571.696289,41.473166532,0.003889,13135698,81964141
membench,3,dram,seq_prefetch,15000,39460.183594,40.680770153,0.003888,13471124,81863021
membench,3,dram,pgn_prefetch,15000,46174.660156,40.647090875,0.003889,13652987,82503386
membench,3,dram,rnd_prefetch,15000,31596.273438,40.745966655,0.003888,13019328,81928706
membench,3,pmem,seq,15000,42379.703125,42.078919864,0.003888,13018622,81785642
membench,3,pmem,pgn,15000,2116.618896,46.571531372,0.003888,13554250,82668727
membench,3,pmem,rnd,15000,2100.931396,46.595305214,0.003888,12920374,82020407
membench,3,pmem,seq_prefetch,15000,39509.296875,42.100889866,0.003888,13081590,81858584
membench,3,pmem,pgn_prefetch,15000,46086.558594,42.063102982,0.003888,13441489,82539562
membench,3,pmem,rnd_prefetch,15000,31473.261719,42.155429778,0.003888,12809219,81827236
membench,3,dram,seq,20000,38097.558594,53.556939820,0.005175,13375819,82513154
membench,3,dram,pgn,20000,9672.349609,54.331715089,0.005175,13836370,83156104
membench,3,dram,rnd,20000,9367.698242,54.363906198,0.005175,13218928,82477357
membench,3,dram,seq_prefetch,20000,35720.792969,53.573100366,0.005175,13453637,82442646
membench,3,dram,pgn_prefetch,20000,40598.089844,53.540464330,0.005175,13728687,83060559
membench,3,dram,rnd_prefetch,20000,28895.388672,53.631583804,0.005175,13098147,82473521
membench,3,pmem,seq,20000,37792.894531,54.967159230,0.005174,13021284,82361713
membench,3,pmem,pgn,20000,2105.398926,59.462123996,0.005174,13565552,83134647
membench,3,pmem,rnd,20000,2090.062500,59.480764144,0.005174,12931037,82410045
membench,3,pmem,seq_prefetch,20000,35431.468750,54.991437138,0.005174,13110219,82386086
membench,3,pmem,pgn_prefetch,20000,40689.109375,54.951328046,0.005174,13460123,82946167
membench,3,pmem,rnd_prefetch,20000,28701.652344,55.046729755,0.005174,12815011,82398324
