exec,run,node_kind,access_pattern,spinloop_iterations,throughput,seconds-time-elapsed,spinloop_duration,cache-misses,L1-dcache-load-misses,L1-dcache-loads,mem_load_retired.l1_miss,dTLB-load-misses,dTLB-store-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,l1d.replacement,l1d_pend_miss.pending,l1d_pend_miss.pending_cycles,l1d_pend_miss.fb_full,sw_prefetch_access.nta,sw_prefetch_access.prefetchw,sw_prefetch_access.t0,sw_prefetch_access.t1_t2,branch-misses,branches,context-switches,cpu-cycles,instructions,mem_load_retired.l3_miss,mem_load_l3_miss_retired.local_dram,mem_load_retired.local_pmm
membench,2,dram,pgn_prefetch,1000,47369.414062,30.856308408,0.000274,107150703,178846461,5134473842,1509851,18154,57545,371197,526392,2077062,2893619,177306089,759781026,692105239,148885993,100015334,1418,8729,0,101108438,104399185550,222,119880134706,223194606454,291159,257353,0
membench,2,dram,rnd_prefetch,1000,43318.621094,31.074526015,0.000274,100792234,173206295,5137719819,1429503,19132,53720,246343,394702,2086620,2888740,170519695,733631521,666223796,149097185,100104618,1455,62,0,100172680,104558035379,223,120724666958,225619133841,808772,141147,0
membench,2,pmem,seq,1000,50499.566406,32.179692044,0.000275,102710302,171266932,4629268944,1776781,1886,34889,163536,538378,18399,3023502,173105224,330997122,234251090,876155651,6,6121,0,0,100351968,104159389331,95,125015524639,223179336047,840052,17046,0
membench,2,pmem,pgn,1000,2041.781372,79.148320209,0.000274,107259380,180097931,5038985548,103177872,22541,100040,174820,100417725,26618,3028565,181735029,184895775245,184548646144,891340221,0,10555,31,0,100564813,104401056113,225,307630289665,223082927689,98547253,8540,0
membench,2,pmem,rnd,1000,2033.901001,79.230375279,0.000274,100933111,174595596,5044874759,102983189,24778,104295,240456,101174565,21583,2923877,173760243,184676265309,184586953291,805524044,0,12492,43,0,100426835,104589273201,226,307975821998,225667678470,98387265,4261,0
membench,2,pmem,seq_prefetch,1000,45216.257812,32.392267822,0.000274,104990224,171705434,4722409683,1502240,2061,35059,161556,491940,15444,2956009,172168964,1180344427,1056926895,890978233,100023313,9672,0,0,100409462,104251121895,88,125864689797,223357375688,691595,14359,0
membench,2,pmem,pgn_prefetch,1000,7219.579590,44.015488954,0.000274,107111852,178710287,5125751522,3629223,28704,46911,1070154,513559,21944,2999005,180023206,48593508334,48488839569,873690980,100104702,6114,12,0,100470522,104466604032,123,171077806375,223294193059,267403,12619,0
membench,2,pmem,rnd_prefetch,1000,7096.485840,44.173762564,0.000274,100738097,172791111,5136671290,1876161,25728,47202,169278,373434,18550,2909177,171932341,48842958012,48782344520,811969882,100091313,6083,0,0,100390744,104599250401,128,171704013375,225750003724,599062,6055,0
membench,2,dram,seq,1500,51527.503906,43.600934106,0.000403,104625862,176579717,4658561543,2770613,2574,72548,248972,447582,2094595,2899853,171105566,129549957,56038049,149125905,0,1418,6,0,101685246,154127741987,312,169402941886,323146595403,178351,138933,0
membench,2,dram,pgn,1500,10484.009766,51.156876122,0.000403,107363913,180798479,5048215786,102041195,20396,98741,98551900,100509062,2121609,2938935,178531516,31475513787,31363834388,149470196,0,1418,8760,0,100327243,154419997787,377,198784179340,323129587522,98570112,98518623,0
membench,2,dram,rnd,1500,10276.249023,51.376994220,0.000403,101088456,173955609,5046161761,101963798,14030,85452,98403679,100381804,2109306,2949087,172566842,31381239167,31294734920,149552996,0,1443,74,0,100754957,154562961258,391,199637556483,325566355701,99009577,98613828,0
membench,2,dram,seq_prefetch,1500,51296.519531,43.571098641,0.000403,103363345,173881517,4744164982,1904818,2810,71682,246776,444817,2093573,2921495,170980077,123192992,51380445,148845057,100056882,1380,49,0,100236730,154060237865,331,169290053173,323137579252,180435,141323,0
membench,2,dram,pgn_prefetch,1500,50741.640625,43.589639218,0.000403,109041557,179867705,5140959909,2013610,23948,63099,404022,580704,2110575,2947626,177806645,192618695,114884562,148895940,100048878,1381,0,0,100268813,154424484503,344,169374360887,323200695700,891826,884582,0
membench,2,dram,rnd_prefetch,1500,46144.234375,43.811395265,0.000403,100867772,173964034,5154644743,3593452,27239,99511,270932,416161,2101491,2908695,171113216,152527692,76818534,148756495,100050749,1387,50,0,100253919,154625930851,352,170234680723,325738371032,183477,137422,0
membench,2,pmem,seq,1500,51506.542969,45.019612888,0.000403,102604598,172832552,4634500257,2253936,5302,47956,1037271,1335795,19132,2985498,173291459,141706763,59917857,864880926,6,11529,0,0,100348537,154193082765,83,174957216364,323286889577,150213,6087,0
membench,2,pmem,pgn,1500,2074.561768,91.374317578,0.000404,107236519,180826877,5044718805,102157558,27160,116141,185057,100440806,24817,3004637,182715967,181699429452,181540584115,882416596,0,6854,43,0,100743737,154394148540,158,355169305516,323144913962,97637010,7911,0
membench,2,pmem,rnd,1500,2067.218994,91.322600724,0.000403,100938053,175219877,5047992911,104124709,38161,133433,1048295,100925924,22241,2949208,174633399,181607350143,181509304247,803393171,0,2650,18,0,100528446,154601277522,171,354962656800,325682975022,98407751,4536,0
membench,2,pmem,seq_prefetch,1500,50534.785156,45.029860044,0.000403,103328765,171541862,4729055148,1970966,4923,47750,160585,1025043,25903,2966237,174541178,390290375,167383352,893102562,99991453,6216,0,0,100366021,154205615063,86,174995160100,323405062062,144511,5178,0
membench,2,pmem,pgn_prefetch,1500,13397.917969,50.506012549,0.000403,107953220,181753241,5140897086,3885483,31071,53518,189157,520705,19512,2985633,180548874,23476335005,23402456875,866685454,100098013,6125,0,0,100370811,154510662920,115,196321527832,323449477122,272145,10231,0
membench,2,pmem,rnd_prefetch,1500,12998.339844,50.648490366,0.000403,100748926,172842906,5136187802,2107385,37136,53582,175493,385800,19292,2920284,172551709,23794518587,23694156202,810285652,100029151,6109,31,0,100338451,154649763312,117,196838066020,325803350677,149991,6200,0
membench,2,dram,seq,2000,51518.320312,56.467903041,0.000532,102837203,174675678,4650447135,2640376,4553,87603,284070,501985,2119795,2937392,171823705,148120467,65320688,148948904,0,1367,6764,0,100331506,204066198154,451,219409417260,423153800100,197822,139668,0
membench,2,dram,pgn,2000,10452.150391,64.063107406,0.000532,107438463,181547694,5052789085,102483595,15934,106301,98611313,100577490,2156691,2959772,179353993,31601364008,31488626544,148563221,0,1474,8761,0,100324682,204420429270,518,248931355965,423160685890,98575047,98520169,0
membench,2,dram,rnd,2000,10227.527344,64.303844662,0.000532,101130193,176624042,5058586006,104073757,16852,96500,98405087,100432408,2141965,2973506,173061556,31597789335,31498778983,148776011,0,1500,100,0,100473919,204594827621,525,249828523476,425585829130,98414009,98360127,0
membench,2,dram,seq_prefetch,2000,51325.375000,56.446472088,0.000532,103541367,174199566,4747221066,2363157,3671,75776,278496,499329,2123971,2948855,171686613,415486544,126612406,149850753,100028457,1376,12,0,100329485,204128114186,446,219326276201,423207995665,193057,142435,0
membench,2,dram,pgn_prefetch,2000,50836.800781,56.469808750,0.000532,107255240,180900652,5148684721,2397829,30864,75930,435008,619577,2119684,2938282,179050080,197009256,109495051,149035582,100046768,1405,7958,0,100342558,204349906249,445,219419935830,423218371653,316347,261576,0
membench,2,dram,rnd_prefetch,2000,46196.246094,56.685233126,0.000532,102776952,174423701,5146802522,2263505,32696,84028,306013,453439,2124539,2946088,172445008,158153098,70625242,149409731,100036098,1362,0,0,100341262,204598373077,458,220238471313,425615271828,840892,779288,0
membench,2,pmem,seq,2000,51499.007812,57.885616792,0.000532,104157632,173166062,4640247085,2707130,2286,60690,160169,426019,17494,2986581,174525926,141293388,60492926,861303795,0,6104,0,0,100398818,204216247178,123,224991795002,423205526947,779839,13792,0
membench,2,pmem,pgn,2000,2090.737793,103.757883927,0.000532,107257214,181423287,5043134064,102485533,32192,136962,172246,100487196,35957,3055509,184042043,180242341025,180084157848,886356310,6,10554,6756,0,100591996,204463531803,238,403295848621,423235609736,97009621,6633,0
membench,2,pmem,rnd,2000,2083.322754,103.840428481,0.000532,100981095,175718641,5054891721,103835236,31875,131792,171443,100361806,20636,2980787,179529814,180590646137,180170932998,805535216,0,6127,0,0,100612743,204624563816,284,403633238364,425670884382,98398377,4957,0
membench,2,pmem,seq_prefetch,2000,50870.132812,57.891368238,0.000532,105004664,173696667,4735696311,2399386,2412,60514,163651,419189,15671,2971660,174740524,206065513,116721892,891052773,99976030,9148,12,0,100441519,204233534261,190,224997233201,423482610818,613679,14536,0
membench,2,pmem,pgn_prefetch,2000,21942.773438,60.475211950,0.000532,107088006,180456489,5142423680,2613735,40263,63616,182501,530849,22927,3184877,180799756,10478081551,10383424925,870341842,100091917,11445,12,0,100387400,204459468228,201,235069554248,423386759069,756133,11189,0
membench,2,pmem,rnd_prefetch,2000,21271.115234,60.529922604,0.000532,100741833,173177710,5138221936,2494638,32686,63544,184382,1221972,23691,2962700,173519229,10214051192,10131017801,811449605,100076640,6102,0,0,100417897,204680309848,173,235282142102,425951133352,152104,5082,0
membench,2,dram,seq,2500,51524.558594,69.343768072,0.000661,102948235,174542639,4651168246,2968082,2941,89822,299434,520443,2147053,2963161,174838663,434228230,138806916,149750936,0,1438,62,0,100394757,254091603369,492,269409031232,523099246801,204713,144385,0
membench,2,dram,pgn,2500,10516.859375,76.889735370,0.000661,109327677,181638870,5050103249,102967520,20927,124114,98625288,100605757,2160973,3002656,180406520,31404906468,31277592271,148865183,0,1374,0,0,100422690,254438014961,549,298768264084,523146888900,99211640,99141332,0
membench,2,dram,rnd,2500,10280.802734,77.121097473,0.000661,101182109,176003397,5056477567,101266576,36157,124294,99327854,101333606,2192017,2999279,172994779,31376718390,31275307186,148530579,0,1375,0,0,100374802,254617727540,545,299662278595,525607808617,96911179,96823280,0
membench,2,dram,seq_prefetch,2500,51346.984375,69.324295519,0.000660,103596328,175127822,4751567174,2784831,4307,88293,1152320,1419222,2145881,2974128,173141839,163517046,70597550,149073233,100021689,1400,37,0,100448896,254141334292,500,269372563046,523258257374,204953,138514,0
membench,2,dram,pgn_prefetch,2500,50775.261719,69.347251254,0.000661,107287944,182102879,5151992395,2865955,53090,97420,475390,659489,2171958,2941581,179935489,491306401,187782406,149358631,100014664,1413,50,0,100930460,254446657264,518,269464112119,523275503187,324271,260650,0
membench,2,dram,rnd_prefetch,2500,46186.242188,69.560441558,0.000661,100983054,175449576,5149873735,2708156,35724,100992,341296,491308,2158904,2970065,172935966,178229768,82473476,149042569,100042543,1405,8736,0,100314251,254629753131,545,270300633608,525753663257,211362,141213,0
membench,2,pmem,seq,2500,51525.488281,70.763129941,0.000661,102615661,173746412,4637934164,3159406,2548,73472,171088,449132,20050,2971964,174891761,152749089,64511641,866309318,6,6196,6723,0,100415502,254198454829,159,275030636705,523249884120,153076,7772,0
membench,2,pmem,pgn,2500,2105.290771,116.295669451,0.000660,109100819,184719300,5055703788,104492885,34267,145549,178272,100527160,31009,3023896,184814489,178931324289,178749368364,886001036,0,7043,37,0,100660935,254473223658,295,452065133192,523261842365,98544546,13924,0
membench,2,pmem,rnd,2500,2096.353027,116.401846329,0.000661,102796955,178514460,5071305358,106007674,35431,150951,184215,100414744,37173,2993054,176116548,179019550485,178932965060,806241746,0,6112,0,0,100643128,254624760410,320,452437281918,525723048939,98393948,4510,0
membench,2,pmem,seq_prefetch,2500,50903.148438,70.756824791,0.000660,103264204,173911437,4738646477,2811824,2292,73498,161542,442492,28094,3012386,175306807,195517560,151205114,877317112,100011914,6201,3958,0,100487939,254218172917,230,274989950434,523406230627,150050,8654,0
membench,2,pmem,pgn_prefetch,2500,25948.744141,72.653436894,0.000660,107073812,180044741,5137052251,3069035,47819,75888,194178,546762,25368,3000749,182118125,7601869105,7517768877,876604947,100008678,14270,6321,0,100486008,254514667257,218,282397811387,523478102720,268971,10407,0
membench,2,pmem,rnd_prefetch,2500,24646.914062,73.095909128,0.000664,102614277,176744370,5149689898,2928313,42422,76282,183637,401728,18635,2928321,174061099,7445346804,7343043900,802916149,100074357,12492,0,0,100430197,254703601133,205,284138965216,526007676423,152120,15584,0
membench,2,dram,seq,3000,51575.500000,82.212059197,0.000789,103078810,176679839,4675473971,5283587,6946,138816,323640,553578,2167537,2997473,173449695,181549821,82640205,149490328,0,1443,87,0,100448000,304132354001,576,319452768115,623154876309,220842,140077,0
membench,2,dram,pgn,3000,10487.339844,89.790884429,0.000789,109439646,184231620,5051480523,103375110,37423,149533,98695946,100678548,2185834,3013822,180375104,31510606713,31372780217,149279058,0,1381,12,0,100759510,304441278010,636,348916137972,623163045838,98733867,99202180,0
membench,2,dram,rnd,3000,10280.950195,90.004381103,0.000790,101281862,178725906,5070848953,103445060,25828,130678,98547577,100564685,2181427,3033325,174250955,31417051199,31309596073,149068910,0,1506,175,0,100655135,304612268702,644,349744302498,625640763920,96918561,96832896,0
membench,2,dram,seq_prefetch,3000,51357.109375,82.190683072,0.000789,105587501,176394073,4753755589,3245068,4530,114208,317547,565702,2152851,2980192,173879797,179085855,79368891,149012149,100040133,1368,0,0,100442762,304123902348,584,319377548903,623257110122,844267,830045,0
membench,2,dram,pgn_prefetch,3000,50811.074219,82.218300554,0.000789,107365377,182505951,5154520787,3225745,48018,107174,1429609,1641440,2179053,3015204,180618578,236702120,132219366,149160377,100026688,1375,0,0,100422284,304440145590,618,319482254571,623256358783,345241,259633,0
membench,2,dram,rnd_prefetch,3000,46213.285156,82.438828685,0.000789,101043881,175308091,5147379138,3005364,64350,121185,370218,521204,2167238,3006769,177564474,470167813,157990254,150046973,100037721,1406,37,0,100388860,304622998293,655,320346645222,625744064444,221947,144510,0
membench,2,pmem,seq,3000,51543.468750,83.624825856,0.000789,102587561,174413705,4644211944,3632490,8117,86640,1087367,1392920,30770,2995980,175266824,156044012,67196483,862317206,0,5101,0,0,100619560,304202001771,185,325048788624,623325682251,154019,6722,0
membench,2,pmem,pgn,3000,2115.459229,128.951873773,0.000789,107287626,183202065,5053654448,103305852,38091,165206,182429,100542070,32398,3059828,184810263,178128154616,177972122194,894756598,0,16995,3557,0,100743019,304486407841,365,501236954889,623270659627,97050664,6627,0
membench,2,pmem,rnd,3000,2107.525635,129.018114633,0.000789,100978324,177239579,5062593996,104928015,42649,161326,1068951,101224256,27077,2992370,177242731,178008467356,177926501679,803741193,6,6125,31,0,100900998,304617433638,399,501469376099,625696736637,98404133,5185,0
membench,2,pmem,seq_prefetch,3000,51166.203125,83.620736665,0.000789,103219219,174092549,4737647464,3306783,3927,86553,1017750,1315095,20978,2991042,175944282,180615083,89305239,885101705,100000462,6920,12,0,100517802,304242005488,237,325030765839,623546605376,145818,5311,0
membench,2,pmem,pgn_prefetch,3000,32326.263672,84.761295024,0.000789,107102435,180936285,5136481991,3448470,46734,87783,184461,542594,21626,3015222,182765983,4631991066,4549809253,868956711,100002243,12564,9862,0,100491523,304510370184,245,329463239864,623379258361,275085,12394,0
membench,2,pmem,rnd_prefetch,3000,30479.115234,84.860472636,0.000789,100754279,175059148,5151013812,3330318,51282,88064,176976,396475,24586,2993542,174240434,4543062268,4455186650,811683146,100031456,6129,6318,0,100508512,304625743023,241,329828742606,625814855370,159132,9126,0
membench,2,dram,seq,3500,51497.628906,95.095977111,0.000918,104977197,179789603,4664548025,3888496,3024,125868,348723,621759,2175355,2994835,174925344,203556850,95824246,149097456,0,1431,37,0,100556031,354107863849,676,369503340126,723144887833,236404,735309,0
membench,2,dram,pgn,3500,10474.106445,102.674547789,0.000918,107619507,183247279,5059923185,103671325,30731,181086,98730636,100709471,2219962,3080169,181361206,31573397429,31430059273,149362875,0,1387,0,0,100486617,354350038180,729,398959484655,723052347782,99234988,98686787,0
membench,2,dram,rnd,3500,10276.446289,102.890373709,0.000918,103188654,177520108,5067866968,103663984,29503,151788,98569305,100598505,2216800,3075684,174585938,31472512567,31354162538,149069290,0,1374,0,0,100550568,354618419631,738,399796419125,725595637232,99143532,99040346,0
membench,2,dram,seq_prefetch,3500,51293.679688,95.074186143,0.000918,103777132,176572060,4759811396,3578597,4761,120637,353456,608627,2174481,2993391,174897686,200703174,91997034,148639326,100027663,1424,0,0,100488785,354057331100,690,369429377684,723179727889,846779,140468,0
membench,2,dram,pgn_prefetch,3500,50807.664062,95.098466342,0.000918,109301143,185691528,5173941141,3643567,65443,114785,547172,743324,2201522,3031853,181121547,253065276,141973305,148886232,100027846,1399,68,0,100421898,354418953346,732,369524609466,723229985693,353935,259853,0
membench,2,dram,rnd_prefetch,3500,46194.691406,95.318339804,0.000918,101138513,177539492,5165160192,3810065,48561,120435,1279771,1268705,2204190,3018450,174867270,216108133,106182478,148848681,100029345,1475,50,0,100717755,354631554727,817,370399664468,725813459652,238377,142600,0
membench,2,pmem,seq,3500,51516.437500,96.509830700,0.000918,102628521,176459797,4659294278,5644659,3523,99232,167270,466346,20351,3011780,176760264,164433417,72588109,866522595,6,12563,43,0,100809349,354203875397,169,375139112111,723321496223,151279,3930,0
membench,2,pmem,pgn,3500,2130.106934,141.490097890,0.000918,109120763,184470773,5068476603,105280314,37428,178529,194210,100583414,35295,3062724,186223474,176842472180,176666872911,885497078,0,8799,0,0,100788396,354461274069,259,549957017145,723219516088,99195580,16052,0
membench,2,pmem,rnd,3500,2121.542969,141.577703153,0.000918,100923446,177650145,5063459286,105247248,39156,174870,175444,100439666,25619,2994522,178012706,176799251297,176704587571,805662515,0,6086,31,0,100741126,354587901094,256,550341960504,725697212745,99001266,12805,0
membench,2,pmem,seq_prefetch,3500,51210.144531,96.494239232,0.000918,105143797,176968481,4738487210,3658912,3930,99255,157231,463128,25309,3014064,176978503,172501393,76851689,885494622,99997514,8136,12,0,100570306,354239117184,220,375076287932,723484862095,142520,13379,0
membench,2,pmem,pgn_prefetch,3500,39243.375000,97.090300881,0.000918,108911394,182782156,5146679187,3912798,61849,100113,199631,566500,24233,2959881,183240371,2501952620,2403907072,874788261,100013686,8686,24,0,100601217,354521470250,216,377386720306,723401233869,659544,20481,0
membench,2,pmem,rnd_prefetch,3500,36521.527344,97.191024007,0.000918,102620375,176270816,5153870693,3675215,55481,100495,183905,404577,23809,2944674,175162856,2449516206,2358586466,806248495,100041042,6099,0,0,100525921,354625039009,230,377757850660,725886401877,623532,19416,0
membench,2,dram,seq,4000,51542.988281,107.972440043,0.001047,103207442,176776430,4658796482,4319876,5011,127324,404752,702264,2211875,3034530,175059302,228004749,108134998,149198491,0,1405,49,0,100623403,404066606452,802,419560116143,823085806748,902793,146947,0
membench,2,dram,pgn,4000,10449.538086,115.573296304,0.001047,107651321,183514041,5062978162,102524658,40455,178355,98780437,100766201,2255166,3105881,182758637,31669994261,31513398608,149452976,0,1468,312,0,100554829,404372697206,893,449099575207,823120183682,97704455,97004012,0
membench,2,dram,rnd,4000,10240.905273,115.800707442,0.001047,103262838,180870500,5085678347,102669174,41326,179666,98638885,100672997,2262625,3226099,176516870,31615939032,31484130726,149297512,0,1393,12,0,100495321,404621422357,949,449963497899,825688464447,96978755,96872784,0
membench,2,dram,seq_prefetch,4000,51348.617188,107.949519860,0.001047,103853115,177836093,4768499089,3970742,3541,135545,407563,671881,2214292,3015793,175026197,322045537,170993591,149346855,100009695,1450,125,0,100592790,404114282615,869,419444299494,823255092313,239039,136878,0
membench,2,dram,pgn_prefetch,4000,50807.585938,107.974347597,0.001047,107470984,184192837,5161316304,4171215,49675,141258,589032,785240,2225810,3057801,182167125,273598319,152681937,149391412,100032023,1393,0,0,100644807,404355094370,880,419578218315,823213557112,1026617,274891,0
membench,2,dram,rnd_prefetch,4000,46200.363281,108.191810806,0.001047,103043760,179766112,5160268713,3910951,49786,155859,463547,616928,2244152,3054644,175370803,237674449,116969536,149159540,100031986,1456,131,0,100448864,404621951503,953,420398302463,825739986512,349061,784242,0
membench,2,pmem,seq,4000,51420.359375,109.517170094,0.001048,102607084,175510482,4641543007,4527204,5233,112573,1024951,1324082,26452,3014380,177588623,168442238,75160363,866046137,12,12508,0,0,100616947,404206059587,129,425701121123,823308825245,150046,5235,0
membench,2,pmem,pgn,4000,2139.808105,154.151160815,0.001047,107260133,185096908,5063855651,105730533,46184,191193,185763,100584244,34911,3024658,186626109,176083359260,175909766885,879471026,0,14796,18,0,100862998,404506816126,240,599222635415,823363032961,98549722,4586,0
membench,2,pmem,rnd,4000,2127.608398,154.332081593,0.001047,101167570,179222750,5072182952,105706827,50427,191864,192675,100833287,40972,2957089,180798271,176512137027,176180212773,807521940,0,6157,50,0,101460886,404652100839,235,599886870568,825827212231,98572156,5081,0
membench,2,pmem,seq_prefetch,4000,51303.308594,109.364836048,0.001047,103327916,175765992,4751849621,4198591,2849,112207,173424,473897,22354,3027470,177247982,162621432,69692917,881253641,100011733,8722,6336,0,100625849,404238981060,241,425122923468,823542705192,144734,5608,0
membench,2,pmem,pgn_prefetch,4000,46217.722656,109.579117842,0.001047,107079929,182303783,5145978770,4291923,61388,112685,205684,596589,35791,3005107,183751313,1003126650,900415493,872101747,100040374,6086,0,0,100660378,404448138552,253,425940458360,823298782281,936328,18979,0
membench,2,pmem,rnd_prefetch,4000,42540.902344,109.678049150,0.001047,100761543,176133135,5158056851,4123385,58169,112965,186573,417182,27142,2946712,175999439,917349088,829333451,808251751,100032308,6098,12,0,100592442,404622268113,253,426336858277,825792433946,794717,7114,0
membench,2,dram,seq,4500,51458.726562,120.929171890,0.001177,103326095,178246853,4664771641,4741746,15172,159392,479927,1607711,2230322,3039157,176019955,251305280,121036571,148880669,6,1481,162,0,117066890,454164947337,913,469840185246,923110406898,255208,142884,0
membench,2,dram,pgn,4500,10434.592773,128.583519572,0.001177,108898254,185067102,5068670581,104608000,38389,209590,98828124,100832950,2266832,3117841,183058917,31764537837,31600156461,149294711,0,1387,37,0,123037076,454438759623,1105,499650089756,923125138533,99285808,99157970,0
membench,2,dram,rnd,4500,10221.567383,128.804064743,0.001177,102044536,181165257,5085987981,104711989,38148,185132,98675111,100726627,2273050,3116204,176411072,31699940662,31559632062,148601214,0,1400,0,0,122201042,454637412385,1094,500517079453,925677139321,97001064,96864907,0
membench,2,dram,seq_prefetch,4500,51423.265625,120.938365437,0.001177,103942846,178362528,4770073874,4368835,4297,142204,423525,721377,2210809,3069510,179517444,506404920,178762190,148902940,100030103,1381,12,0,122977476,454110300535,1030,469928683277,923257832773,257183,138219,0
membench,2,dram,pgn_prefetch,4500,50836.152344,120.968211003,0.001177,107599673,186152491,5173250665,4563943,64680,178037,610280,803399,2216356,3059157,183360919,305133575,168817588,149184307,100027122,1430,11977,0,122864206,454370547388,1017,470052296770,923322073148,378636,263431,0
membench,2,dram,rnd_prefetch,4500,46149.257812,121.186794419,0.001177,103131989,178131652,5164902613,4197363,63211,170936,465284,624572,2241592,3068341,176349455,254211816,127314604,148709879,100022312,1437,62,0,122317559,454632775204,1039,470903012052,925722153943,893354,780734,0
membench,2,pmem,seq,4500,51489.250000,122.327599047,0.001176,102607294,176682461,4662154224,4981971,9425,125355,903790,1305106,23340,2997481,178171002,179285298,81908809,863941497,25,6088,0,0,116417594,454163923694,217,475501205865,923414793390,152778,3635,0
membench,2,pmem,pgn,4500,2150.510254,166.898315533,0.001176,109151701,188089189,5078004161,105375894,42849,207346,191439,100577215,48784,3036199,187656224,175123961746,174946882151,878867942,6,10343,0,0,123050715,454448433592,344,648754114290,923311943162,97012718,8455,0
membench,2,pmem,rnd,4500,2141.868408,166.992688583,0.001177,102836628,181826394,5066805151,105991674,46210,206720,182176,100489313,33646,2951659,178858942,175061570693,174958401227,804783180,0,6137,0,0,122301375,454636764498,389,649059509751,925719904344,98444689,12519,0
membench,2,pmem,seq_prefetch,4500,51344.851562,122.346849024,0.001176,103281337,175895338,4751145835,4553633,4029,125294,164332,481725,25737,3000132,177935589,359521906,160281667,886221125,99993930,6195,12,0,123381169,454237565438,380,475580622778,923471540057,147341,6132,0
membench,2,pmem,pgn_prefetch,4500,49591.269531,122.426519438,0.001177,107099628,183242166,5152675043,4740074,65166,126273,1094509,1493789,28942,3021344,185062099,410222383,315149189,875071636,100024171,6338,12,0,123004227,454563386327,403,475896451311,923439781491,262817,8372,0
membench,2,pmem,rnd_prefetch,4500,45292.625000,122.521971729,0.001177,100776957,176977434,5163258448,4530280,70841,126080,1012480,1254121,23277,2984651,176748142,326442366,233303166,805474994,100032677,6119,0,0,122332687,454615149585,388,476248336549,925901915381,155912,8341,0
membench,2,dram,seq,5000,51278.765625,133.935665693,0.001307,103408471,178862811,4668336075,5033480,5153,158209,454458,789323,2240922,3066473,180732382,529537873,175249592,149164452,37,1506,312,0,146767331,504077293007,998,520387036965,1023097437787,284827,143377,0
membench,2,dram,pgn,5000,10415.002930,141.610510036,0.001307,107838005,185050829,5077012002,106757394,56556,207618,99326250,100872636,2304795,3137177,183812859,31859252720,31681799979,149389548,0,1368,37,0,148638348,504401725506,1077,550260947250,1023119687920,98661183,98538050,0
membench,2,dram,rnd,5000,10209.994141,141.831462576,0.001307,101496563,179307903,5071691521,104896524,37944,192298,98704350,101312508,2314789,3134647,178906369,31857114344,31605830411,148703783,0,1494,93,0,148402454,504588581564,1086,551079268830,1025631997248,98511949,98403456,0
membench,2,dram,seq_prefetch,5000,51454.199219,133.931078440,0.001307,104095994,179730985,4773361621,4914895,15335,188866,463316,1615061,2265619,3067663,177629019,265818944,125923644,148509488,100020421,1400,0,0,144548138,504133905897,1005,520419252987,1023308968295,283232,139996,0
membench,2,dram,pgn_prefetch,5000,50889.652344,133.969941427,0.001307,107609285,185387779,5168868785,4950097,71705,159965,620895,819617,2263306,3081956,184217693,306952696,170774825,149290966,100023319,1574,312,0,148324807,504304097677,1026,520588181938,1023215219606,515298,258770,0
membench,2,dram,rnd_prefetch,5000,46173.187500,134.196630171,0.001307,103221389,182101753,5182071515,4788101,59813,176933,514902,686700,2299608,3080207,176605162,271489981,133527953,149063207,100030262,1431,0,0,147865569,504609677122,1055,521409590036,1025687865771,293482,358473,0
membench,2,pmem,seq,5000,51420.832031,135.352485288,0.001307,102617706,177488899,4666514921,5428835,4267,138389,175593,513991,33785,3061234,179147575,186042633,151320570,866700164,131,6213,400,0,147635342,504187670997,359,526091771622,1023281379568,152388,5512,0
membench,2,pmem,pgn,5000,2155.824463,179.801259309,0.001307,109103425,188923052,5083473481,106295388,53349,220749,199186,100608070,34873,3033574,188269165,174723251180,174543667063,885639998,18,9437,12,0,148078001,504511434433,454,698892624467,1023364748150,97018781,7660,0
membench,2,pmem,rnd,5000,2146.543213,179.899544323,0.001307,102813742,183065233,5093569671,107228317,46318,219261,184834,100484743,30023,2975556,179857652,174670290412,174573238166,803734235,12,12487,43,0,148530985,504615710789,486,699215083647,1025747817287,98381421,4715,0
membench,2,pmem,seq_prefetch,5000,51369.878906,135.345226217,0.001306,103281322,177206913,4758802751,5038423,4741,138287,182405,500700,22876,2997412,180688761,590473373,164276480,881877094,99985764,6783,37,0,147650688,504201215572,438,526087579057,1023490934872,152296,7887,0
membench,2,pmem,pgn_prefetch,5000,50210.382812,135.404066136,0.001307,108769577,187169294,5172145392,6822282,68631,138672,197077,566802,29187,3038907,185363441,327021582,222501860,874152972,100037504,6087,12,0,148061876,504462892213,382,526256208702,1023272007289,261485,12885,0
membench,2,pmem,rnd_prefetch,5000,45804.597656,135.502447484,0.001307,102649765,181007655,5180541994,6284617,70744,138976,180325,414832,26224,2938810,177732578,239336699,146961484,805047261,100021846,6112,0,0,147603578,504670077111,389,526706282708,1025987975395,159156,6485,0
membench_base,3,dram,,,,0.000753211,,607,9858,138608,4015,0,,,,,,,,,,,,,,,,,,,,,
membench_data_init,3,dram,,,,0.817181790,,1918243,50960220,410861963,327746,1756,15045,679901,794394,1527443,2126483,51247929,47582407,12778373,111115155,0,1017,0,0,14556,543850390,8,3169078624,4716167846,95496,99669,0
membench_pregen_init,3,dram,,,,1.334791595,,2599128,70267022,713358372,428717,1405,19154,149629,278856,1982119,2821801,72359976,338918268,18951557,151856734,0,1411,0,0,19568,947044762,11,5181346035,8160219468,139801,135381,0
